segmentnr	original	stemmed
BO_K12_D0813=D1098_H0770:352a-0	@352a dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0813=D1098_H0770:352a-1	'jig rten 'di'am gang dag 'das pa dang // mtho ris dag na rin chen mchog yod pa //	jig rten di gang dag da ba dang mtho ris dag na rin chen mchog yod ba 
BO_K12_D0813=D1098_H0770:352a-2	de bzhin gshegs pa lha yi lhar gyur ba //	de bzhin gshegs ba lha yi lhar gyur ba 
BO_K12_D0813=D1098_H0770:352a-3	mi yi mchog dang 'dir ni mtshungs pa med //	mi yi mchog dang dir ni mtshungs ba med 
BO_K12_D0813=D1098_H0770:352a-4	de bas 'dir ni rin chen mchog tu gsungs //	de ba dir ni rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352a-5	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352a-6	zad pa chags bral bdud rtsi 'dus ma byas //	zad ba chags bral bdud rtsi du ma byed 
BO_K12_D0813=D1098_H0770:352a-7	shes pas sh'akya thub des rab tu phye //	shes ba shakya thub des rab tu byed 
BO_K12_D0813=D1098_H0770:352a-8	bdud rtsi zhi ba 'dus byas ma yin pa //	bdud rtsi zhi ba du byed ma yin ba 
BO_K12_D0813=D1098_H0770:352a-9	chos de dang ni mtshungs pa gang yang med //	chos de dang ni mtshungs ba gang yang med 
BO_K12_D0813=D1098_H0770:352a-10	de bas 'dis ni rin chen mchog tu gsungs //	de ba dis ni rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352a-11	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352a-12	mchog tu gang 'dod tshul bzhin rab bstan pa //	mchog tu gang dod tshul bzhin rab ston ba 
BO_K12_D0813=D1098_H0770:352a-13	ston pa'i rnal 'byor bla med rtag sgrub pa //	ston ba rnal byor bla med rtag sgrub ba 
BO_K12_D0813=D1098_H0770:352a-14	rdo rje lta bu'i mig gnyis lam mthong ba //	rdo rje lta bu mig gnyis lam mthong ba 
BO_K12_D0813=D1098_H0770:352a-15	ting 'dzin de dang mnyam pa yod ma yin //	ting dzin de dang mnyam ba yod ma yin 
BO_K12_D0813=D1098_H0770:352a-16	de bas 'di ni rin chen mchog tu gsungs //	de ba di ni rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352a-17	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352a-18	gang zag chen po brgyad po rab bsngags shing //	gang zag chen po brgyad po rab bsngags shing 
BO_K12_D0813=D1098_H0770:352a-19	gang zag zung bzhir brjod pa de dag ni //	gang zag zung bzhir rjod ba de dag ni 
BO_K12_D0813=D1098_H0770:352a-20	dang song chen po gang zag mtshungs med pa //	dang gro chen po gang zag mtshungs med ba 
BO_K12_D0813=D1098_H0770:352a-21	bde bar gshegs pas sbyin pa'i gnas zhes gsungs //	bde ba gshegs ba sbyin ba gnas zhes gsungs 
BO_K12_D0813=D1098_H0770:352a-22	de la byin na 'bras bu cher 'gyur te //	de la byin na bras bu cher gyur te 
BO_K12_D0813=D1098_H0770:352b-0	zhing rab gshin @352b la sa bon btab pa bzhin //	zhing rab gshin la sa bon debs ba bzhin 
BO_K12_D0813=D1098_H0770:352b-1	'di ni dge 'dun rin chen mchog tu gsungs //	di ni dge dun rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352b-2	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352b-3	gang dag bstan pa'i yid kyis rab brtson zhing //	gang dag ston ba yid kyis rab brtson zhing 
BO_K12_D0813=D1098_H0770:352b-4	go ta ma yi bstan la 'jug byed pa //	go ta ma yi ston la jug byed ba 
BO_K12_D0813=D1098_H0770:352b-5	de dag thob nas bdud rtsi 'jug thob ste //	de dag thob nas bdud rtsi jug thob ste 
BO_K12_D0813=D1098_H0770:352b-6	mun pa bsal nas mya ngan 'das thob pa //	mun ba bsal nas mya ngan da thob ba 
BO_K12_D0813=D1098_H0770:352b-7	de bas dge 'dun rin chen mchog tu gsungs //	de ba dge dun rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352b-8	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352b-9	lta ba 'di la sbyar ma thag tu ni //	lta ba di la sbyor ma thag tu ni 
BO_K12_D0813=D1098_H0770:352b-10	'jig tshogs lta dang tshul khrims brtul zhugs dang // the tshom dang ni nyon mongs gsum po dag /	jig tshogs lta dang tshul khrims brtul jug dang the tshom dang ni nyon mongs gsum po dag 
BO_K12_D0813=D1098_H0770:352b-11	gcig char spangs te 'phags pa'i bden mthong ba //	gcig char spong te phag ba bden mthong ba 
BO_K12_D0813=D1098_H0770:352b-12	des na dge 'dun rin chen mchog tu gsungs //	des na dge dun rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352b-13	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352b-14	lus sam ngag gam 'on te yid kyis kyang //	lus sam ngag gam n te yid kyis kyang 
BO_K12_D0813=D1098_H0770:352b-15	sdig pa rnam gsum nam yang mi byed cing //	sdig ba rnam gsum nam yang mi byed cing 
BO_K12_D0813=D1098_H0770:352b-16	glo bur byas na'ang 'chang par mi byed pa //	glo bur byed na chang ba mi byed ba 
BO_K12_D0813=D1098_H0770:352b-17	de ltar de dag lta bas 'dzin mi byed //	de ltar de dag lta ba dzin mi byed 
BO_K12_D0813=D1098_H0770:352b-18	de bas dge 'dun rin chen mchog tu gsungs //	de ba dge dun rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352b-19	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352b-20	ci ltang dbang po'i sdong po sar btsugs pa //	ci ltang dbang po sdong po sar btsugs ba 
BO_K12_D0813=D1098_H0770:352b-21	phyogs bzhi'i rlung rnams kyis ni mi g-yo ltar //	phyogs bzhi rlung rnams kyis ni mi g-yo ltar 
BO_K12_D0813=D1098_H0770:352b-22	'phags pa'i lam gyi dam pa mthong ba yi //	phag ba lam gyi dam ba mthong ba yi 
BO_K12_D0813=D1098_H0770:352b-23	gang zag 'phags pa'i dge 'dun de bzhin no; ;des na dge 'dun rin chen mchog tu gsungs //	gang zag phag ba dge dun de bzhin no; ;des na dge dun rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:352b-24	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:352b-25	shes rab zab mos shin tu bstan pa yi //	shes rab zab mos shin tu ston ba yi 
BO_K12_D0813=D1098_H0770:353a-0	'phags pa'i bden pa su dag rnam sgom @353a *//	phag ba bden ba su dag rnam sgom 
BO_K12_D0813=D1098_H0770:353a-1	zhing // lus kyang sbyin par yid la byas pa ni //	zhing lus kyang sbyin ba yid la byed ba ni 
BO_K12_D0813=D1098_H0770:353a-2	de dag 'jigs pa brgyad dang phrad mi 'gyur //	de dag jigs ba brgyad dang phrad mi gyur 
BO_K12_D0813=D1098_H0770:353a-3	des na dge 'dun rin chen mchog tu gsungs //	des na dge dun rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:353a-4	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:353a-5	ci ltar me ni rlung gi rab gtor ba //	ci ltar me ni rlung gi rab thor ba 
BO_K12_D0813=D1098_H0770:353a-6	lag tu blangs te bgrang du med pa nyid //	lag tu blangs te bgrong du med ba nyid 
BO_K12_D0813=D1098_H0770:353a-7	de ltar kun tu sbyor ba rab btang ba //	de ltar kun tu sbyor ba rab gtong ba 
BO_K12_D0813=D1098_H0770:353a-8	sangs rgyas sras rnams bstan du med par 'gro /	sangs rgya sras rnams ston du med ba gro 
BO_K12_D0813=D1098_H0770:353a-9	des na dge 'dun rin chen mchog tu gsungs //	des na dge dun rin chen mchog tu gsungs 
BO_K12_D0813=D1098_H0770:353a-10	bden ba de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:353a-11	sems can gang dag 'gro dang mi 'gro ba //	sems can gang dag gro dang mi gro ba 
BO_K12_D0813=D1098_H0770:353a-12	de dag thams cad 'dir ni bder gyur cig /	de dag thams cad dir ni bder gyur cig 
BO_K12_D0813=D1098_H0770:353a-13	ston mchog lha dang mis ni mchod 'os pa //	ston mchog lha dang mis ni mchod s ba 
BO_K12_D0813=D1098_H0770:353a-14	sangs rgyas phyag 'tshal deng 'dir dge bar shog /	sangs rgya phyag tshal deng dir dge ba shog 
BO_K12_D0813=D1098_H0770:353a-15	sems can gang dag 'gro dang mi 'gro ba //	sems can gang dag gro dang mi gro ba 
BO_K12_D0813=D1098_H0770:353a-16	de dag thams cad 'dir ni bder gyur cig /	de dag thams cad dir ni bder gyur cig 
BO_K12_D0813=D1098_H0770:353a-17	zhi ba chags bral lha mis mchod 'os pa //	zhi ba chags bral lha mis mchod s ba 
BO_K12_D0813=D1098_H0770:353a-18	chos la phyag 'tshal deng 'dir dge bar shog /	chos la phyag tshal deng dir dge ba shog 
BO_K12_D0813=D1098_H0770:353a-19	sems can gang dag 'gro dang mi 'gro ba //	sems can gang dag gro dang mi gro ba 
BO_K12_D0813=D1098_H0770:353a-20	de dag thams cad 'dir ni bder gyur cig /	de dag thams cad dir ni bder gyur cig 
BO_K12_D0813=D1098_H0770:353a-21	tshogs kyi dam pa lha mis mchod 'os pa //	tshogs kyi dam ba lha mis mchod s ba 
BO_K12_D0813=D1098_H0770:353a-22	dge 'dun phyag 'tshal deng 'dir dge bar shog /	dge dun phyag tshal deng dir dge ba shog 
BO_K12_D0813=D1098_H0770:353a-23	'byung po gang dag 'dir ni lhags gyur te //	byung po gang dag dir ni lhags gyur te 
BO_K12_D0813=D1098_H0770:353a-24	sa 'am 'on te bar snang 'khod pa dag /	sa mang n te ba snang khod ba dag 
BO_K12_D0813=D1098_H0770:353a-25	skyes dgu rnams la rtag tu byams byed shog /	skye dgu rnams la rtag tu byams byed shog 
BO_K12_D0813=D1098_H0770:353a-26	nyin dang mtshan du chos kyang spyod par shog /	nyin dang mtshan du chos kyang spyod ba shog 
BO_K12_D0813=D1098_H0770:353a-27	'di ni rgyal ba dgra rgyal bden gang gis //	di ni rgyal ba dgra rgyal bden gang gis 
BO_K12_D0813=D1098_H0770:353b-0	@353b shin tu bden pa gsung zhing brdzun med pa //	shin tu bden ba gsung zhing brdzun med ba 
BO_K12_D0813=D1098_H0770:353b-1	bden pa de yis 'dir ni dge bar shog /	bden ba de yis dir ni dge ba shog 
BO_K12_D0813=D1098_H0770:353b-2	de kun 'jigs pa che las thar gyur cig /	de kun jigs ba che las thar gyur cig 
BO_K12_D0813=D1098_H0770:353b-3	sangs rgyas kun gyi gzi brjid dang // rab rgyal dag gi gzi brjid dang // dgra bcom dag gi mthu dag dang // gsang sngags 'dzin pa thams cad dang // sh'a ri'i bu yi shes rab dang // moong+gal bu yi rdzu 'phrul dang // ma 'gags pa yi mig dang ni //	sangs rgya kun gyi gzi brjid dang rab rgyal dag gi gzi brjid dang dgra joms dag gi mthu dag dang gsang sngags dzin ba thams cad dang sha ri bu yi shes rab dang moong+gal bu yi rdzu phrul dang ma gag ba yi mig dang ni 
BO_K12_D0813=D1098_H0770:353b-4	'od srung sbyangs pa'i yon tan dang // koonda'in+ya'i sngar thob dang // kun dga' bo yi thos pa dang // tshangs pa yi ni byams pa dang // brgya byin gyi ni dbang rnams dang // 'jig crten skyong ba'i yul rnams dang // dbang phyug chen po'i stobs dag dang //	d srung sbyong ba yon tan dang koondan+ya sngar thob dang kun dga bo yi thos ba dang tshangs ba yi ni byams ba dang brgya byin gyi ni dbang rnams dang jig crten skyong ba yul rnams dang dbang phyug chen po stobs dag dang 
BO_K12_D0813=D1098_H0770:353b-5	sde dpon rnams kyi mthu dag dang // 'phrog ma'i gzi brjid rdzu 'phrul dang // de dag rnams kyi mthu dang gzis //	sde dpon rnams kyi mthu dag dang phrog ma gzi brjid rdzu phrul dang de dag rnams kyi mthu dang gzis 
BO_K12_D0813=D1098_H0770:353b-6	bdag gi dug ni dug med shog /	bdag gi dug ni dug med shog 
BO_K12_D0813=D1098_H0770:353b-7	stong chen mo rab tu 'joms pa las gsungs pa'i smon lam rdzogs so ///	stong chen mo rab tu joms ba las gsungs ba smon lam rdzogs so 
