segmentnr	original	folio	stemmed
BO_K12_D0772_H0661:483a-0	@483a 'phags pa spyan ras gzigs dbang phyug yid bzhin gyi nor bu'i rtog pa las smon lam 'byung ba /	483a	phag ba spyan ras gzigs dbang phyug yid bzhin gyi nor bu rtogs ba las smon lam byung ba 
BO_K12_D0772_H0661:483a-1	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas 'od dpag med la phyag 'tshal lo //	483a	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya d dpog med la phyag tshal lo 
BO_K12_D0772_H0661:483a-2	dkon mchog gsum la phyag 'tshal lo //	483a	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0772_H0661:483a-3	'phags pa spyan ras gzigs dbang phyug la phyag 'tshal lo //	483a	phag ba spyan ras gzigs dbang phyug la phyag tshal lo 
BO_K12_D0772_H0661:483a-4	byang chub sems dpa' sems dpa' chen po thugs rje chen po dang ldan pa mthu chen thob la phyag 'tshal lo //	483a	byang chub sems dpa sems dpa chen po thugs rje chen po dang ldan ba mthu chen thob la phyag tshal lo 
BO_K12_D0772_H0661:483a-5	btsun pa spyan ras gzigs dbang phyug thugs rje chen po dang ldan pa dgongs su gsol /	483a	btsun ba spyan ras gzigs dbang phyug thugs rje chen po dang ldan ba dgongs su gsol 
BO_K12_D0772_H0661:483a-6	'phags pa thugs rje'i dbang phyug bdag gis rjes su dran pa dang / mtshan nas brjod pas bdag dang sems can thams cad kyi sdug bsngal mi bzad pa thams cad zhi zhing rgyun chad par gyur cig /	483a	phag ba thugs rje dbang phyug bdag gis rjes su dran ba dang mtshan nas rjod ba bdag dang sems can thams cad kyi sdug sngal mi bzad ba thams cad zhi zhing rgyun chad ba gyur cig 
BO_K12_D0772_H0661:483b-0	btsun pa spyan @483b ras gzigs dbang phyug thugs rje chen po dang ldan pa la phyag 'tshal lo //	483b	btsun ba spyan ras gzigs dbang phyug thugs rje chen po dang ldan ba la phyag tshal lo 
BO_K12_D0772_H0661:483b-1	'phags pa thugs rje'i dbang phyug bdag gis rjes su dran pa dang mtshan nas brjod pas /	483b	phag ba thugs rje dbang phyug bdag gis rjes su dran ba dang mtshan nas rjod ba 
BO_K12_D0772_H0661:483b-2	bdag dang sems can thams cad kyi 'jigs pa dang gnod pa dang / phyir rgol ba thams cad rgyun chad par gyur cig /	483b	bdag dang sems can thams cad kyi jigs ba dang gnod ba dang phyir rgol ba thams cad rgyun chad ba gyur cig 
BO_K12_D0772_H0661:483b-3	btsun pa spyan ras gzigs dbang phyug thugs rje chen po dang ldan pa la phyag 'tshal lo //	483b	btsun ba spyan ras gzigs dbang phyug thugs rje chen po dang ldan ba la phyag tshal lo 
BO_K12_D0772_H0661:483b-4	'phags pa thugs rje'i dbang phyug bdag gis rjes su dran pa dang mtshan nas brjod pas /	483b	phag ba thugs rje dbang phyug bdag gis rjes su dran ba dang mtshan nas rjod ba 
BO_K12_D0772_H0661:483b-5	bdag dang sems can thams cad kyi las dang nyon mongs pa thams cad dang / mi dge ba'i chos dang / bdud kyi las skyes pa thams cad byang zhing grol bar gyur cig /	483b	bdag dang sems can thams cad kyi las dang nyon mongs ba thams cad dang mi dge ba chos dang bdud kyi las skye ba thams cad byang zhing grol ba gyur cig 
BO_K12_D0772_H0661:483b-6	btsun pa spyan ras gzigs dbang phyug thugs rje chen po dang ldan pa la phyag 'tshal lo //	483b	btsun ba spyan ras gzigs dbang phyug thugs rje chen po dang ldan ba la phyag tshal lo 
BO_K12_D0772_H0661:483b-7	'phags pa thugs rje'i dbang phyug bdag gis rjes su dran pa dang mtshan nas brjod pas /	483b	phag ba thugs rje dbang phyug bdag gis rjes su dran ba dang mtshan nas rjod ba 
BO_K12_D0772_H0661:483b-8	bdag dang sems can thams cad kyis btsun pa spyan ras gzigs dbang phyug zhal rtag tu mthong zhing smon lam ji skad btab pa thams cad kyang myur du thob par gyur cig /	483b	bdag dang sems can thams cad kyis btsun ba spyan ras gzigs dbang phyug zhal rtag tu mthong zhing smon lam ji skad debs ba thams cad kyang myur du thob ba gyur cig 
BO_K12_D0772_H0661:483b-9	btsun pa spyan ras dbang phyug thugs rje chen po dang ldan pa la phyag 'tshal lo //	483b	btsun ba spyan ras dbang phyug thugs rje chen po dang ldan ba la phyag tshal lo 
BO_K12_D0772_H0661:483b-10	'phags pa spyan ras gzigs thugs rje'i dbang phyug bdag gis rjes su dran pa dang mtshan nas brjod pas /	483b	phag ba spyan ras gzigs thugs rje dbang phyug bdag gis rjes su dran ba dang mtshan nas rjod ba 
BO_K12_D0772_H0661:483b-11	bdag dang sems can thams cad 'phags pa gang dag zhal mngon sum du lta zhing dam pa mchog gsol ba thams cad kyang de bzhin du grub par gyur cig /	483b	bdag dang sems can thams cad phag ba gang dag zhal mngon sum du lta zhing dam ba mchog gsol ba thams cad kyang de bzhin du grub ba gyur cig 
BO_K12_D0772_H0661:484a-0	btsun pa @484a *//	484a	btsun ba 
BO_K12_D0772_H0661:484a-1	spyan ras gzigs dbang phyug thugs rje chen po dang ldan pa la phyag 'tshal lo //	484a	spyan ras gzigs dbang phyug thugs rje chen po dang ldan ba la phyag tshal lo 
BO_K12_D0772_H0661:484a-2	'phags pa thugs rje'i dbang phyug bdag gis rjes su dran pa dang mtshan nas brjod pas; bdag dang sems can thams cad kyi 'jig rten dag na phongs shing nyam thag pa thams cad la phan pa dang / bde bar bgyid pa la mthu chen po thob par gyur cig /	484a	phag ba thugs rje dbang phyug bdag gis rjes su dran ba dang mtshan nas rjod pas; bdag dang sems can thams cad kyi jig rten dag na phong shing nyam thag ba thams cad la phan ba dang bde ba bgyid ba la mthu chen po thob ba gyur cig 
BO_K12_D0772_H0661:484a-3	btsun pa spyan ras gzigs dbang phyug thugs rje chen po dang ldan pa la phyag 'tshal lo //	484a	btsun ba spyan ras gzigs dbang phyug thugs rje chen po dang ldan ba la phyag tshal lo 
BO_K12_D0772_H0661:484a-4	'phags pa thugs rje'i dbang phyug bdag gis rjes su dran pa dang mtshan nas brjod pas /	484a	phag ba thugs rje dbang phyug bdag gis rjes su dran ba dang mtshan nas rjod ba 
BO_K12_D0772_H0661:484a-5	'jig rten dag na mu ge'i dgon pa chen po dang / me dang / chu dang / rlung la sogs pa'i gnod pa gang dag byung bas skye bo mang po nyam thag pa de dag zhi ba dang / ma mchis par bgyid par gyur cig /	484a	jig rten dag na mu ge dgon ba chen po dang me dang chu dang rlung la sogs ba gnod ba gang dag byung ba skye bo mang po nyam thag ba de dag zhi ba dang ma mchis ba bgyid ba gyur cig 
BO_K12_D0772_H0661:484a-6	btsun pa spyan ras gzigs dbang phyug thugs rje chen po dang ldan pa la phyag 'tshal lo //	484a	btsun ba spyan ras gzigs dbang phyug thugs rje chen po dang ldan ba la phyag tshal lo 
