segmentnr	original	folio	stemmed
BO_NK109_(dze)001:6000	ngo bo stong pa nyid la rnam rtog rang sangs pas rtsol bsgrub dang bral bas /	600	ngo bo stong ba nyid la rnam rtogs rang sangs ba rtsol sgrub dang bral ba 
BO_NK109_(dze)001:6001	rig pa nyid ma skyed ye nas rdzogs pas /	600	rig ba nyid ma skyed ye nas rdzogs ba 
BO_NK109_(dze)001:6002	rgyu med pas ting nge 'dzin bsgom du med do //	600	rgyu med ba ting nge dzin bsgom du med do 
BO_NK109_(dze)001:6003	rig pa rtsal gyi dbang bzhi ye nas gzhi dngos po'i 'dug tshul la gnas pas /	600	rig ba rtsal gyi dbang bzhi ye nas gzhi dngos po dug tshul la gnas ba 
BO_NK109_(dze)001:6004	rdzas bum pa dang / dkyil 'khor dang la sogs pa lus tshi chad pa las mi dgos par brda dang rten 'brel la brten nas /	600	rdzas bum ba dang dkyil khor dang la sogs ba lus tshi chad ba las mi dgos ba brda dang rten brel la rten nas 
BO_NK109_(dze)001:6005	shin tu spros pa med pa'idabanga ma bskur bar thob pa ni /	600	shin tu spros ba med padabanga ma skur ba thob ba ni 
BO_NK109_(dze)001:6006	sems la nges shes cig char du skyes pa dang / rim gyis skyes pa'o //	600	sems la nges shes cig char du skye ba dang rim gyis skye ba 
BO_NK109_(dze)001:6007	dam tshig ye nas gdengs dang ldan pas dam tshig srung pa'i yul de rang dag pas 'di dang 'di'i mtshams med de 'da' ba dang bral ba'i phyir ro //	600	dam tshig ye nas gdeng dang ldan ba dam tshig srung ba yul de rang dag ba di dang di mtshams med de da ba dang bral ba phyir ro 
BO_NK109_(dze)001:6008	tshig tu brjod pa'i rtsa ba yan lag gi dam tshig srung bya'i yul las 'das pa'i phyir ro //	600	tshig tu rjod ba rtsa ba yan lag gi dam tshig srung byed yul las da ba phyir ro 
BO_NK109_(dze)001:6009	phyi'i snang ba chos nyid du rang grol /	600	phyi snang ba chos nyid du rang grol 
BO_NK109_(dze)001:6010	tshig gis mtshon pa'i man ngag gis 'bu mi tha ste /	601	tshig gis mtshon ba man ngag gis bu mi tha ste 
BO_NK109_(dze)001:6011	rang gi rig pa zhes pa nas /	601	rang gi rig ba zhes ba nas 
BO_NK109_(dze)001:6012	rig pa nyid so bslod pa tsam gyis grol bas na /	601	rig ba nyid so bslod ba tsam gyis grol ba na 
BO_NK109_(dze)001:6013	tshig gi 'bu mi tha'o //	601	tshig gi bu mi tha 
BO_NK109_(dze)001:6014	'bad med rang las byung las rang grol la /	601	bad med rang las byung las rang grol la 
BO_NK109_(dze)001:6015	gnyen po med pa zhes bya'o //	601	gnyen po med ba zhes byed 
BO_NK109_(dze)001:6016	de nyid so bslod pas nyams su myong ba ye nas gnas pa'i gding rang la skyes pas 'khor 'das gnyis med du 'dres so //	601	de nyid so bslod ba nyams su myong ba ye nas gnas ba ding rang la skye ba khor da gnyis med du dre so 
BO_NK109_(dze)001:6017	rang gi snying na chos sku longs sku sprul sku gsum /	601	rang gi snying na chos sku longs sku sprul sku gsum 
BO_NK109_(dze)001:6018	yi ge las ma bskyod par ye nas rang la rdzogs pas bskyed pa'i rim pa rang las byung bas na gzhan nas btsal mi dgos pa'o //	601	yi ge las ma skyod ba ye nas rang la rdzogs ba skyed ba rim ba rang las byung ba na gzhan nas btsal mi dgos ba 
BO_NK109_(dze)001:6019	zhes nang don gsum pa bstan nas /	601	zhes nang don gsum ba ston nas 
BO_NK109_(dze)001:6020	da ni nang don bzhi pa 'di ltar snang ba'i chos thams cad btags pas ma grub par bstan pa ni //	602	da ni nang don bzhi ba di ltar snang ba chos thams cad dogs ba ma grub ba ston ba ni 
BO_NK109_(dze)001:6021	'di ltar gyi tshig gnyis gzhung gis shes so //	602	di ltar gyi tshig gnyis gzhung gis shes so 
