segmentnr	original	stemmed
BO_K10_D0119_H0368:56b-16	de la ji ltar na /	de la ji ltar na 
BO_K10_D0119_H0368:56b-17	'o ma de gdug pa'ang yin la /	mang ma de gdug ba yin la 
BO_K10_D0119_H0368:56b-18	bdud rtsi'ang yin zhe na /	bdud rtsi yin zhe na 
BO_K10_D0119_H0368:56b-19	gal te ba nyid sbang ma dang / rtsva sbyin pa dang / phub ma ma zos la /	gal te ba nyid sbong ma dang rtsva sbyin ba dang bubs ma ma zos la 
BO_K10_D0119_H0368:56b-20	pe'u yang shin tu dul zhing 'tsho ba'i sa'ang ri mthon po'i steng ma yin /	peu yang shin tu dul zhing tsho ba sa ri mthon po steng ma yin 
BO_K10_D0119_H0368:56b-21	nags khrod ma yin pa na 'tsho zhing /	nags khrod ma yin ba na tsho zhing 
BO_K10_D0119_H0368:56b-22	chu'ang 'bab chu dvangs ma las blung de /	chu bab chu dvangs ma las blung de 
BO_K10_D0119_H0368:56b-23	drag tu mi gda'/	drag tu mi 
BO_K10_D0119_H0368:56b-24	khyu mchog dang khyu gcig tu mi btso bar bag yangs su za zhing 'thung la /	khyu mchog dang khyu gcig tu mi btso ba bag yangs su za zhing thung la 
BO_K10_D0119_H0368:56b-25	'gro ba dang sdod ba'ang bag yangs su 'gyur ba'i ba'i 'o ma ni nad rnams la phan pas bdud rtsi zhes bya'o //	gro ba dang sdod ba bag yangs su gyur ba ba mang ma ni nad rnams la phan ba bdud rtsi zhes byed 
BO_K10_D0119_H0368:56b-26	de ma yin pa ni thams cad kyang gdug pa dang bcas pa zhes bya'o //	de ma yin ba ni thams cad kyang gdug ba dang cha ba zhes byed 
BO_K10_D0119_H0368:57a-0	de'i tshe na rgyal po @57a *//	de tshe na rgyal po 
BO_K10_D0119_H0368:57a-1	chen pos de skad ces smras pa thos nas sman pa legs so //	chen pos de skad ces smras ba thos nas sman ba legs so 
BO_K10_D0119_H0368:57a-2	shin tu legs par smras so //	shin tu legs ba smras so 
BO_K10_D0119_H0368:57a-3	da slan chad 'o ma bzang ngan dang / rung mi rung yang shes so //	da slan chad mang ma bzang ngan dang rung mi rung yang shes so 
BO_K10_D0119_H0368:57a-4	de nas sman du 'o ma btang nas nad kyang byang bar gyur te /	de nas sman du mang ma gtong nas nad kyang byang ba gyur te 
BO_K10_D0119_H0368:57a-5	yul mi thams cad la da phyin chad sman du 'o ma thong zhig ces bkar btags so //	yul mi thams cad la da phyin chad sman du mang ma thong jig ces bkar dogs so 
BO_K10_D0119_H0368:57a-6	yul mi rnams kyis de skad ces thos nas thams cad gshe ste /	yul mi rnams kyis de skad ces thos nas thams cad gshe ste 
BO_K10_D0119_H0368:57a-7	rgyal po chen po 'di ni yi dvags kyis brlams sam /	rgyal po chen po di ni yi dvags kyis brlams sam 
BO_K10_D0119_H0368:57a-8	smyos sam ci nyes na /	smyos sam ci nyes na 
BO_K10_D0119_H0368:57a-9	bdag cag bslus te /	bdag cag bslus te 
BO_K10_D0119_H0368:57a-10	sman du 'o ma thong zhig ces gsung /	sman du mang ma thong jig ces gsung 
BO_K10_D0119_H0368:57a-11	yul mi thams cad khros bzhin du rgyal po'i spyan sngar lhags so //	yul mi thams cad khro bzhin du rgyal po spyan sngar lhags so 
BO_K10_D0119_H0368:57a-12	de la rgyal pos bka' stsal pa /	de la rgyal pos bka stsal ba 
BO_K10_D0119_H0368:57a-13	khyed nga la ma gshe zhig /	khyed nga la ma gshe jig 
BO_K10_D0119_H0368:57a-14	sman du 'o ma btang du rung ngam /	sman du mang ma gtong du rung ngam 
BO_K10_D0119_H0368:57a-15	mi rung ba ni sman pa 'di'i dpyad yin gyi /	mi rung ba ni sman ba di dpyod yin gyi 
BO_K10_D0119_H0368:57a-16	das ni ma nyes so //	das ni ma nyes so 
BO_K10_D0119_H0368:57a-17	de'i tshe rgyal po chen po dang / yul mi thams cad kyang shin tu dga' zhing mgu bar gyur nas /	de tshe rgyal po chen po dang yul mi thams cad kyang shin tu dga zhing mgu ba gyur nas 
BO_K10_D0119_H0368:57a-18	sman pa de la lhag par rim gro dang bkur sti bskyed de /	sman ba de la lhag ba rim gro dang bkur sti skyed de 
BO_K10_D0119_H0368:57a-19	nad pa thams cad la sman 'o ma btang bas nad kyang byang bar gyur to //	nad ba thams cad la sman mang ma gtong ba nad kyang byang ba gyur to 
