segmentnr	original	stemmed
BO_K10_D0175_H0176:182a-11	de ni nye bar zhi ba'i tshig go /	de ni nye ba zhi ba tshig go 
BO_K10_D0175_H0176:182a-12	de ni spros pa med pa'i tshig go /	de ni spros ba med ba tshig go 
BO_K10_D0175_H0176:182a-13	de ni blang ba med pa'i tshig go /	de ni blang ba med ba tshig go 
BO_K10_D0175_H0176:182a-14	de ni gzhag pa med pa'i tshig go /	de ni jog ba med ba tshig go 
BO_K10_D0175_H0176:182a-15	de ni ma tshang ba med pa'i tshig go /	de ni ma tshang ba med ba tshig go 
BO_K10_D0175_H0176:182a-16	de ni lhag pa med pa'i tshig go /	de ni lhag ba med ba tshig go 
BO_K10_D0175_H0176:182a-17	de ni phyir dbyung du med pa'i tshig go ;de ni gnyen po med pa'i tshig go /	de ni phyir byin du med ba tshig go ;de ni gnyen po med ba tshig go 
BO_K10_D0175_H0176:182a-18	de ni dam pa'i tshig go /	de ni dam ba tshig go 
BO_K10_D0175_H0176:182a-19	de ni de kho na'i tshig go /	de ni de kho na tshig go 
BO_K10_D0175_H0176:182a-20	de ni de bzhin nyid kyi tshig go /	de ni de bzhin nyid kyi tshig go 
BO_K10_D0175_H0176:182a-21	de ni ma nor ba de bzhin nyid kyi tshig go /	de ni ma nor ba de bzhin nyid kyi tshig go 
BO_K10_D0175_H0176:182a-22	de ni gzhan ma yin pa de bzhin nyid kyi tshig go /	de ni gzhan ma yin ba de bzhin nyid kyi tshig go 
BO_K10_D0175_H0176:182a-23	de ni ji lta bu bzhin gyi tshig go /	de ni ji lta bu bzhin gyi tshig go 
BO_K10_D0175_H0176:182a-24	de ni chud mi za ba'i tshig go /	de ni chud mi za ba tshig go 
BO_K10_D0175_H0176:182a-25	de ni yang dag pa'i mtha'i tshig go /	de ni yang dag ba mtha tshig go 
BO_K10_D0175_H0176:182a-26	de ni dus gsum mnyam pa nyid kyi tshig go /	de ni dus gsum mnyam ba nyid kyi tshig go 
BO_K10_D0175_H0176:182a-27	de ni dus gsum yongs su ma chad pa'i tshig go /	de ni dus gsum yongs su ma chad ba tshig go 
BO_K10_D0175_H0176:182a-28	de ni gzugs la rnam par shes pa mi gnas pa'i tshig go /	de ni gzugs la rnam ba shes ba mi gnas ba tshig go 
BO_K10_D0175_H0176:182a-29	de ni tshor ba dang / 'du shes dang / 'du byed dang / rnam par shes pa la rnam par shes pa mi gnas pa'i tshig go /	de ni tshor ba dang du shes dang du byed dang rnam ba shes ba la rnam ba shes ba mi gnas ba tshig go 
BO_K10_D0175_H0176:182a-30	de ni sa'i khams la rnam par shes pa mi gnas pa'i tshig go /	de ni sa khams la rnam ba shes ba mi gnas ba tshig go 
BO_K10_D0175_H0176:182b-0	de bzhin du de ni chu'i khams dang / me'i khams dang / rlung gi khams la rnam par shes pa @182b mi gnas pa'i tshig go /	de bzhin du de ni chu khams dang me khams dang rlung gi khams la rnam ba shes ba mi gnas ba tshig go 
BO_K10_D0175_H0176:182b-1	de ni mig dang / gzugs dang / mig gi rnam par shes pa'i khams la mi gnas pa'i tshig go /	de ni mig dang gzugs dang mig gi rnam ba shes ba khams la mi gnas ba tshig go 
BO_K10_D0175_H0176:182b-2	de bzhin du de ni rna ba dang / sgra dang / rna ba'i rnam par shes pa'i khams dang / sna dang / dri dang / sna'i rnam par shes pa'i khams dang / lce dang / ro dang / lce'i rnam par shes pa'i khams dang /	de bzhin du de ni rna ba dang sgra dang rna ba rnam ba shes ba khams dang sna dang dri dang sna rnam ba shes ba khams dang lce dang ro dang lce rnam ba shes ba khams dang 
BO_K10_D0175_H0176:182b-3	lus dang / reg bya dang / lus kyi rnam par shes pa'i khams dang / yid dang / chos dang / yid kyi rnam par shes pa'i khams la mi gnas pa'i tshig go /	lus dang reg byed dang lus kyi rnam ba shes ba khams dang yid dang chos dang yid kyi rnam ba shes ba khams la mi gnas ba tshig go 
BO_K10_D0175_H0176:182b-4	de ni don la rton pa'i tshig go /	de ni don la rton ba tshig go 
BO_K10_D0175_H0176:182b-5	de ni chos la rton pa'i tshig go /	de ni chos la rton ba tshig go 
BO_K10_D0175_H0176:182b-6	de ni ye shes la rton pa'i tshig go /	de ni ye shes la rton ba tshig go 
BO_K10_D0175_H0176:182b-7	de ni nges pa'i don gyi mdo sde la rton pa'i tshig go /	de ni nges ba don gyi mdo sde la rton ba tshig go 
BO_K10_D0175_H0176:182b-8	btsun pa sh'a radva ti'i bu /	btsun ba sha radva ti bu 
BO_K10_D0175_H0176:182b-9	gzhan yang / tshul bzhin zhes bya ba de ni chos thams cad do //	gzhan yang tshul bzhin zhes byed ba de ni chos thams cad do 
BO_K10_D0175_H0176:182b-10	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K10_D0175_H0176:182b-11	ji ltar bdag la bdag med pa de bzhin du /	ji ltar bdag la bdag med ba de bzhin du 
BO_K10_D0175_H0176:182b-12	chos thams cad rigs pas mthong zhing /	chos thams cad rigs ba mthong zhing 
BO_K10_D0175_H0176:182b-13	ji ltar sems can la bdag med pa de bzhin du chos thams cad rigs pas mthong na /	ji ltar sems can la bdag med ba de bzhin du chos thams cad rigs ba mthong na 
BO_K10_D0175_H0176:182b-14	de ltar mthong ba ni tshul bzhin mthong ba'o //	de ltar mthong ba ni tshul bzhin mthong ba 
BO_K10_D0175_H0176:182b-15	'khor ba'i khams kyi tshul bzhin gang yin pa mya ngan las 'das pa'i dbyings kyi tshul bzhin yang de yin no zhes gang gis de ltar mtshungs shing bye brag med par mthong ba de ni tshul bzhin rab tu sbyor ba zhes bya'o //	khor ba khams kyi tshul bzhin gang yin ba mya ngan las da ba dbyings kyi tshul bzhin yang de yin no zhes gang gis de ltar mtshungs shing bye brag med ba mthong ba de ni tshul bzhin rab tu sbyor ba zhes byed 
BO_K10_D0175_H0176:183a-0	gang gis kun nas nyon mongs pa'i rang bzhin dang / rnam par byang ba'i rang bzhin mtshungs shing bye brag med @183a *//	gang gis kun nas nyon mongs ba rang bzhin dang rnam ba byang ba rang bzhin mtshungs shing bye brag med 
BO_K10_D0175_H0176:183a-1	par mthong ba de ni /	ba mthong ba de ni 
BO_K10_D0175_H0176:183a-2	tshul bzhin rab tu sbyor ba zhes bya'o //	tshul bzhin rab tu sbyor ba zhes byed 
BO_K10_D0175_H0176:183a-3	gang rigs pa dang / mi rigs par mi sems pa de ni tshul bzhin rab tu sbyor ba yin te /	gang rigs ba dang mi rigs ba mi sems ba de ni tshul bzhin rab tu sbyor ba yin te 
BO_K10_D0175_H0176:183a-4	btsun pa sh'a radva ti'i bu /	btsun ba sha radva ti bu 
BO_K10_D0175_H0176:183a-5	mdor na / byang chub sems dpa'i tshul bzhin sbyor ba ji snyed pa de dag thams cad kyi gnas ni sems can no //	mdor na byang chub sems dpa tshul bzhin sbyor ba ji snyed ba de dag thams cad kyi gnas ni sems can no 
BO_K10_D0175_H0176:183a-6	de sems can gyi gnas kyang mi spong la /	de sems can gyi gnas kyang mi spong la 
BO_K10_D0175_H0176:183a-7	chos kyi gnas kyang 'khrugs par mi byed de /	chos kyi gnas kyang khrugs ba mi byed de 
BO_K10_D0175_H0176:183a-8	de ni byang chub sems dpa'i tshul bzhin la 'jug pa'i sbyor ba zhes bya'o //	de ni byang chub sems dpa tshul bzhin la jug ba sbyor ba zhes byed 
BO_K10_D0175_H0176:183a-9	btsun pa sh'a radva ti'i bu /	btsun ba sha radva ti bu 
BO_K10_D0175_H0176:183a-10	de ltar de'i chos kyi rnam pa dang / thos pa'i rnam pa dang / tshul bzhin la 'jug pa'i sbyor ba'i rgyu mthun pa de ni shes rab ces bya'o //	de ltar de chos kyi rnam ba dang thos ba rnam ba dang tshul bzhin la jug ba sbyor ba rgyu mthun ba de ni shes rab ces byed 
BO_K10_D0175_H0176:183a-11	de la shes rab ni 'grogs pa bcu drug dang lhan cig mi gnas te /	de la shes rab ni grogs ba chu drug dang lhan cig mi gnas te 
BO_K10_D0175_H0176:183a-12	bcu drug po dag gang zhe na /	chu drug po dag gang zhe na 
BO_K10_D0175_H0176:183a-13	'di lta ste /	di lta ste 
BO_K10_D0175_H0176:183a-14	mi rig pa'i 'grogs pa dang lhan cig mi gnas so //	mi rig ba grogs ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:183a-15	de bzhin du 'du byed dang / rnam par shes pa dang / ming dang / gzugs dang / skye mched drug dang / reg pa dang / tshor ba dang / sred pa dang / len pa dang / srid pa dang / skye ba dang / rga shi'i 'grogs pa dang lhan cig mi gnas so //	de bzhin du du byed dang rnam ba shes ba dang ming dang gzugs dang skye mched drug dang reg ba dang tshor ba dang sred ba dang len ba dang srid ba dang skye ba dang rga chi grogs ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:183a-16	ma rig pa 'gog pa'i 'grogs pa dang lhan cig mi gnas so //	ma rig ba gog ba grogs ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:183b-0	de bzhin du 'du byed dang / rnam par shes pa dang / ming dang / gzugs dang / skye mched drug dang / reg pa dang / tshor ba dang / sred pa dang / len @183b pa dang / srid pa dang / skye ba dang /	de bzhin du du byed dang rnam ba shes ba dang ming dang gzugs dang skye mched drug dang reg ba dang tshor ba dang sred ba dang len ba dang srid ba dang skye ba dang 
BO_K10_D0175_H0176:183b-1	rga shi 'gog pa'i 'grogs pa dang lhan cig mi gnas so //	rga chi gog ba grogs ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:183b-2	'jig tshogs la lta ba'i 'grogs pa dang lhan cig mi gnas pa nas /	jig tshogs la lta ba grogs ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:183b-3	'jig tshogs la lta ba'i rtsa ba las byung bar lta bar gyur pa drug cu rtsa gnyis po'i bar dag gis 'grogs pa dang lhan cig mi gnas so //	jig tshogs la lta ba rtsa ba las byung ba lta ba gyur ba drug cu rtsa gnyis po ba dag gis grogs ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:183b-4	mtho dman gyi 'grogs pa dang lhan cig mi gnas pa nas /	mtho dman gyi grogs ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:183b-5	'jig rten gyi chos rnyed pa dang / ma rnyed pa dang / snyan pa dang / mi snyan pa dang / sman pa dang / bstod pa dang / bde ba dang / sdug bsngal gyi bar gyi 'grogs pa dang lhan cig mi gnas so //	jig rten gyi chos rnyed ba dang ma rnyed ba dang snyan ba dang mi snyan ba dang sman ba dang bstod ba dang bde ba dang sdug sngal gyi ba gyi grogs ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:183b-6	khro ba dang / 'khon du 'dzin pa dang / 'chab pa dang / yongs su gdung ba dang / phrag dog dang / ser sna dang / sgyu dang / g-yo dang / ngo tsha med pa dang / khrel med pa dang / khengs pa dang /	khro ba dang khon du dzin ba dang chab ba dang yongs su gdung ba dang phrag dog dang ser sna dang sgyu dang g-yo dang ngo tsha med ba dang khrel med ba dang kheng ba dang 
BO_K10_D0175_H0176:183b-7	rtsod pa dang / rgyags pa dang / bag med pa dang / nga rgyal dang / lhag pa'i nga rgyal dang / nga rgyal las kyang nga rgyal dang / nga'o snyam pa'i nga rgyal dang / cung zad snyam pa'i nga rgyal dang / mngon pa'i nga rgyal dang /	rtsod ba dang rgyags ba dang bag med ba dang nga rgyal dang lhag ba nga rgyal dang nga rgyal las kyang nga rgyal dang nga snyam ba nga rgyal dang cung zad snyam ba nga rgyal dang mngon ba nga rgyal dang 
BO_K10_D0175_H0176:183b-8	log pa'i nga rgyal rnams kyi 'grogs pa dang lhan cig mi gnas pa nas /	log ba nga rgyal rnams kyi grogs ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:183b-9	nye ba'i nyon mongs pa thams cad kyi bar gyi 'grogs pa dang lhan cig mi gnas so; ;'dod chags dang / zhe sdang dang / gti mug gi kun nas ldang ba phra mo dang / sbom po dang / chung ngu dang / 'bring dang / chen po'i 'grogs pa dang lhan cig mi gnas pa nas /	nye ba nyon mongs ba thams cad kyi ba gyi grogs ba dang lhan cig mi gnas so; ;dod chags dang zhe sdang dang gti mug gi kun nas ldang ba phra mo dang sbom po dang chung ngu dang bring dang chen po grogs ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184a-0	@184a *// nyon mongs pa'i kun nas ldang ba'i thams cad kyi bar gyi 'grogs pa dang lhan cig mi gnas so //	nyon mongs ba kun nas ldang ba thams cad kyi ba gyi grogs ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184a-1	gti mug gi mun pa dang / rab rib kyi ling tog dang / sgrib pa dang / chong pa'i 'grogs pa dang lhan cig mi gnas pa nas /	gti mug gi mun ba dang rab rib kyi ling tog dang sgrib ba dang chong ba grogs ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184a-2	nyams par 'gyur ba'i cha dang mthun pa'i chos kun nas ldang ba thams cad kyi bar gyi 'grogs pa dang lhan cig mi gnas so; ;'dod pa dang / 'thab mo'i rnyog pa dang / phung po dang / nyon mongs pa dang / 'chi bdag dang /	nyams ba gyur ba cha dang mthun ba chos kun nas ldang ba thams cad kyi ba gyi grogs ba dang lhan cig mi gnas so; ;dod ba dang thab mo rnyog ba dang phung po dang nyon mongs ba dang chi bdag dang 
BO_K10_D0175_H0176:184a-3	lha'i bu'i bdud rnams dang lhan cig mi gnas pa nas /	lha bu bdud rnams dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184a-4	bdud kyi las thams cad kyi bar dang lhan cig mi gnas so //	bdud kyi las thams cad kyi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184a-5	bdag dang / sems can dang / srog dang / gso ba dang / skyes bu dang / gang zag dang / shed las skyes dang / shed bur 'dzin pa la mngon par zhen pa dang lhan cig mi gnas pa nas /	bdag dang sems can dang srog dang gso ba dang skye bu dang gang zag dang shed las skye dang shed bur dzin ba la mngon ba zhen ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184a-6	'dzin pa la mngon par zhen pa thams cad kyi bar dang lhan cig mi gnas so //	dzin ba la mngon ba zhen ba thams cad kyi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184a-7	las kyi sgrib pa dang / chos kyi sgrib pa dang / nyon mongs pa'i sgrib pa dang / lta ba'i sgrib pa dang / 'gro ba'i sgrib pa dang / rnam par smin pa'i sgrib pa dang / shes pa'i sgrib pa dang lhan cig mi gnas pa nas /	las kyi sgrib ba dang chos kyi sgrib ba dang nyon mongs ba sgrib ba dang lta ba sgrib ba dang gro ba sgrib ba dang rnam ba smin ba sgrib ba dang shes ba sgrib ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184a-8	bag chags dang / mtshams sbyor ba thams cad kyi bar dang lhan cig mi gnas so //	bag chags dang mtshams sbyor ba thams cad kyi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184b-0	rtog pa dang / rnam par rtog pa dang / yongs su rtog pa dang / mtshan ma dang / dmigs pa dang / mthong ba dang / thos pa dang / @184b bye brag phyed pa dang / rnam par rig pa rnams dang lhan cig mi gnas pa nas /	rtogs ba dang rnam ba rtogs ba dang yongs su rtogs ba dang mtshan ma dang dmigs ba dang mthong ba dang thos ba dang bye brag phyed ba dang rnam ba rig ba rnams dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184b-1	mdud pa dang / sgro btags pa thams cad kyi bar dang lhan cig mi gnas so //	mdud ba dang sgro dogs ba thams cad kyi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184b-2	bdag dang / rtag pa dang / gtsang ba dang / bde ba'i 'grogs pa dang lhan cig mi gnas pa nas /	bdag dang rtag ba dang gtsang ba dang bde ba grogs ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184b-3	phyin ci log thams cad kyi bar dang lhan cig mi gnas so //	phyin ci log thams cad kyi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184b-4	sems can gyi sems kyi spyod pa brgyad khri bzhi stong dang lhan cig mi gnas pa nas /	sems can gyi sems kyi spyod ba brgyad khri bzhi stong dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184b-5	chos kyi phung po brgyad khri bzhi stong gi bar dang lhan cig mi gnas so //	chos kyi phung po brgyad khri bzhi stong gi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184b-6	ser sna dang / gtong ba dang / 'chal ba'i tshul khrims dang / tshul khrims dang; gnod sems dang / bzod pa dang / le lo dang / brtson 'grus dang / rnam par g-yeng ba dang / bsam gtan dang / 'chal ba'i shes rab dang lhan cig mi gnas pa nas /	ser sna dang gtong ba dang chal ba tshul khrims dang tshul khrims dang; gnod sems dang bzod ba dang le lo dang brtson grus dang rnam ba g-yeng ba dang bsam gtan dang chal ba shes rab dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:184b-7	pha rol tu phyin pa'i phyogs dang mi mthun pa'i phyogs sems pa dang lhan cig mi gnas so //	pha rol tu phyin ba phyogs dang mi mthun ba phyogs sems ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:184b-8	nges pa dang / ma nges pa dang / yang dag pa dang / log pa dang / dge ba dang / mi dge ba dang; kha na ma tho ba dang bcas pa dang / kha na ma tho ba med pa dang / zag pa dang bcas pa dang /	nges ba dang ma nges ba dang yang dag ba dang log ba dang dge ba dang mi dge ba dang; kha na ma tho ba dang cha ba dang kha na ma tho ba med ba dang zag ba dang cha ba dang 
BO_K10_D0175_H0176:184b-9	zag pa med pa dang / 'dus byas dang / 'dus ma byas dang / 'jig rten pa dang / 'jig rten las 'das pa dang / bzang po dang / ngan pa dang / kun nas nyon mongs pa dang / rnam par byang ba dang / 'khor ba dang /	zag ba med ba dang du byed dang du ma byed dang jig rten ba dang jig rten las da ba dang bzang po dang ngan ba dang kun nas nyon mongs ba dang rnam ba byang ba dang khor ba dang 
BO_K10_D0175_H0176:184b-10	mya ngan las 'das pa dang lhan cig mi gnas pa nas /	mya ngan las da ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:185a-0	@185a *// chos thams cad kyi mi mthun pa'i phyogs dang / gnyen po'i bar dang lhan cig mi gnas so //	chos thams cad kyi mi mthun ba phyogs dang gnyen po ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:185a-1	theg pa tha dad pa dang / sems can tha dad pa dang / zhing tha dad pa dang / sangs rgyas tha dad pa dang / chos tha dad pa dang / dge 'dun tha dad pa dang lhan cig mi gnas pa nas /	theg ba tha dad ba dang sems can tha dad ba dang zhing tha dad ba dang sangs rgya tha dad ba dang chos tha dad ba dang dge dun tha dad ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:185a-2	tha dad pa thams cad kyi bar dang lhan cig mi gnas so //	tha dad ba thams cad kyi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:185a-3	mi shes pa dang / shes pa dang / rnam par shes pa dang / kun rdzob dang / don dam pa dang lhan cig mi gnas pa nas /	mi shes ba dang shes ba dang rnam ba shes ba dang kun rdzob dang don dam ba dang lhan cig mi gnas ba nas 
BO_K10_D0175_H0176:185a-4	mtshan ma yid la byed pa thams cad kyi bar dang lhan cig mi gnas so //	mtshan ma yid la byed ba thams cad kyi ba dang lhan cig mi gnas so 
BO_K10_D0175_H0176:185a-5	shes rab ni gang rgyu ba med pa /	shes rab ni gang rgyu ba med ba 
BO_K10_D0175_H0176:185a-6	lus med pa /	lus med ba 
BO_K10_D0175_H0176:185a-7	mtshan nyid med pa /	mtshan nyid med ba 
BO_K10_D0175_H0176:185a-8	mtshan ma med pa /	mtshan ma med ba 
BO_K10_D0175_H0176:185a-9	'dus ma byas pa ste /	du ma byed ba ste 
BO_K10_D0175_H0176:185a-10	de ni mtshan ma dang / yid la byed pa thams cad dang / sems dang / yid dang / rnam par shes pa dang / gnas dang / ming dang / mtshan ma dang / gcig pa dang / tha dad pa dang lhan cig mi gnas te /	de ni mtshan ma dang yid la byed ba thams cad dang sems dang yid dang rnam ba shes ba dang gnas dang ming dang mtshan ma dang gcig ba dang tha dad ba dang lhan cig mi gnas te 
BO_K10_D0175_H0176:185a-11	btsun pa sh'a radva ti'i bu /	btsun ba sha radva ti bu 
BO_K10_D0175_H0176:185a-12	shes rab ni 'grogs pa bcu drug po de dag dang lhan cig mi gnas so ////	shes rab ni grogs ba chu drug po de dag dang lhan cig mi gnas so 
BO_K10_D0175_H0176:185a-13	bam po bzhi pa /	bam po bzhi ba 
BO_K10_D0175_H0176:185a-14	de la shes rab kyi yul gang zhe na /	de la shes rab kyi yul gang zhe na 
BO_K10_D0175_H0176:185a-15	'di lta ste /	di lta ste 
BO_K10_D0175_H0176:185a-16	chos brgyad la mkhas pa'o //	chos brgyad la mkhas ba 
BO_K10_D0175_H0176:185a-17	de la chos brgyad la mkhas pa gang zhe na /	de la chos brgyad la mkhas ba gang zhe na 
BO_K10_D0175_H0176:185a-18	'di lta ste /	di lta ste 
BO_K10_D0175_H0176:185b-0	phung po la mkhas pa dang / khams la mkhas pa dang / skye mched la mkhas pa dang / bden pa la mkhas pa dang / rten cing @185b 'brel bar 'byung ba la mkhas pa dang / dus gsum la mkhas pa dang / theg pa thams cad la mkhas pa dang /	phung po la mkhas ba dang khams la mkhas ba dang skye mched la mkhas ba dang bden ba la mkhas ba dang rten cing brel ba byung ba la mkhas ba dang dus gsum la mkhas ba dang theg ba thams cad la mkhas ba dang 
BO_K10_D0175_H0176:185b-1	chos thams cad la mkhas pa'o //	chos thams cad la mkhas ba 
BO_K10_D0175_H0176:185b-2	de la byang chub sems dpa'i phung po la mkhas pa gang zhe na /	de la byang chub sems dpa phung po la mkhas ba gang zhe na 
BO_K10_D0175_H0176:185b-3	gang 'di phung po rnams kyi dper bya bar bstan pa ste /	gang di phung po rnams kyi dper byed ba ston ba ste 
BO_K10_D0175_H0176:185b-4	dbu ba rdos par bstan pa dang / chu'i chu bur du bstan pa dang / smig rgyur bstan pa dang / chu shing gi sdong por bstan pa dang / sgyu mar bstan pa dang / rmi lam du bstan pa dang / brag car bstan pa dang /	dbu ba rdos ba ston ba dang chu chu bur du ston ba dang smig rgyur ston ba dang chu shing gi sdong por ston ba dang sgyu mar ston ba dang rmi lam du ston ba dang brag car ston ba dang 
BO_K10_D0175_H0176:185b-5	mig yor du bstan pa dang / gzugs brnyan du bstan pa dang / sprul par bstan pa'o //	mig yor du ston ba dang gzugs rnyan du ston ba dang sprul ba ston ba 
BO_K10_D0175_H0176:185b-6	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K10_D0175_H0176:185b-7	gzugs ni dbu brdos pa lta bu ste /	gzugs ni dbu brdos ba lta bu ste 
BO_K10_D0175_H0176:185b-8	dbu brdos pa lta bu ni bdag ma yin /	dbu brdos ba lta bu ni bdag ma yin 
BO_K10_D0175_H0176:185b-9	sems can ma yin /	sems can ma yin 
BO_K10_D0175_H0176:185b-10	srog ma yin /	srog ma yin 
BO_K10_D0175_H0176:185b-11	gso ba ma yin /	gso ba ma yin 
BO_K10_D0175_H0176:185b-12	skyes bu ma yin /	skye bu ma yin 
BO_K10_D0175_H0176:185b-13	gang zag ma yin no; ;dbu brdos pa'i rang bzhin gang yin pa gzugs kyi rang bzhin yang de yin te /	gang zag ma yin no; ;dbu brdos ba rang bzhin gang yin ba gzugs kyi rang bzhin yang de yin te 
BO_K10_D0175_H0176:185b-14	gang 'di la mkhas pa de ni phung po la mkhas pa zhes bya'o //	gang di la mkhas ba de ni phung po la mkhas ba zhes byed 
BO_K10_D0175_H0176:185b-15	tshor ba ni chu'i chu bur lta bu'o //	tshor ba ni chu chu bur lta bu 
BO_K10_D0175_H0176:185b-16	'du shes ni smig rgyu lta bu'o //	du shes ni smig rgyu lta bu 
BO_K10_D0175_H0176:185b-17	'du byed rnams ni chu shing lta bu'o //	du byed rnams ni chu shing lta bu 
BO_K10_D0175_H0176:185b-18	rnam par shes pa ni sgyu ma lta bu ste /	rnam ba shes ba ni sgyu ma lta bu ste 
BO_K10_D0175_H0176:185b-19	sgyu ma'ang bdag ma yin /	sgyu ma bdag ma yin 
BO_K10_D0175_H0176:185b-20	sems can ma yin /	sems can ma yin 
BO_K10_D0175_H0176:185b-21	srog ma yin /	srog ma yin 
BO_K10_D0175_H0176:185b-22	gso ba ma yin /	gso ba ma yin 
BO_K10_D0175_H0176:185b-23	skyes bu ma yin /	skye bu ma yin 
BO_K10_D0175_H0176:185b-24	gang zag ma yin no //	gang zag ma yin no 
BO_K10_D0175_H0176:185b-25	sgyu ma'i rang bzhin gang yin pa rnam par shes pa'i rang bzhin yang de yin te /	sgyu ma rang bzhin gang yin ba rnam ba shes ba rang bzhin yang de yin te 
BO_K10_D0175_H0176:186a-0	gang 'di la mkhas pa de ni byang chub sems dpa'i phung po la mkhas @186a *//	gang di la mkhas ba de ni byang chub sems dpa phung po la mkhas 
BO_K10_D0175_H0176:186a-1	pa zhes bya'o //	ba zhes byed 
BO_K10_D0175_H0176:186a-2	phung po rnams ni rmi lam lta bu ste /	phung po rnams ni rmi lam lta bu ste 
BO_K10_D0175_H0176:186a-3	rmi lam yang bdag ma yin /	rmi lam yang bdag ma yin 
BO_K10_D0175_H0176:186a-4	sems can ma yin /	sems can ma yin 
BO_K10_D0175_H0176:186a-5	srog ma yin /	srog ma yin 
