segmentnr	original	folio	stemmed
BO_TZ54_YI-024:0	gnam chos thugs gter ming gi mngon brjod las :	0	gnam chos thugs gter ming gi mngon rjod las 
BO_TZ54_YI-024:1	king kang rigs bco lnga'i sgrub thabs las king kang dmar byed sgrub pa bzhugs so :h+ya h+ya h+ya :na mo ya man+ta ka rak+ta ye :	0	king kang rigs chos lnga sgrub thabs las king kang dmar byed sgrub ba bzhugs so :h+ya h+ya h+ya :na mo ya man+ta ka rak+ta ye 
BO_TZ54_YI-024:2	king kang dmar byed sgrub pa ni :	0	king kang dmar byed sgrub ba ni 
BO_TZ54_YI-024:3	dkyil 'khor med cing gtor ma med :	0	dkyil khor med cing thor ma med 
BO_TZ54_YI-024:4	bskyed rim rang nyid dmar byed ni :	0	skyed rim rang nyid dmar byed ni 
BO_TZ54_YI-024:5	sku mdog dmar po zhal gcig pa :	0	sku mdog dmar po zhal gcig ba 
BO_TZ54_YI-024:6	phyag gnyis phyag mtshhan 'di ltar ro :	0	phyag gnyis phyag mtshhan di ltar ro 
BO_TZ54_YI-024:7	ral gri tho ba phyag na 'dzin :	0	ral gri tho ba phyag na dzin 
BO_TZ54_YI-024:8	dur khrod chas kyis sku la brgyan :	0	dur khrod cha kyis sku la rgyan 
BO_TZ54_YI-024:9	bskal pa'i me dpung klong na bzhugs :	0	bskal ba me dpung klong na bzhugs 
BO_TZ54_YI-024:10	de ltar bsgoms la sngags 'di bzla /	1	de ltar sgom la sngags di bzla 
BO_TZ54_YI-024:11	om king kang hu~m hu~m b+hig nan :	1	om king kang hu~m hu~m b+hig nan 
BO_TZ54_YI-024:12	de yis king kang dmar byed 'grub :	1	de yis king kang dmar byed grub 
BO_TZ54_YI-024:13	sa ma ya :	1	sa ma ya 
BO_TZ54_YI-024:14	rgya rgya rgya :	1	rgya rgya rgya 
BO_TZ54_YI-024:15	kha tham gu h+ya :thugs kar ya dmar sngags kyis bskor ba bskyed :	1	kha tham gu h+ya :thugs kar ya dmar sngags kyis skor ba skyed 
BO_TZ54_YI-024:16	sngags grangs sgrub pa'i grangs ka med :	1	sngags grangs sgrub ba grangs ka med 
BO_TZ54_YI-024:17	sa ma ya :	1	sa ma ya 
BO_TZ54_YI-024:18	rgya rgya rgya :	1	rgya rgya rgya 
BO_TZ54_YI-024:19	zhes pa sprul sku mi 'gyur rdo rje dgung lo bcu gsum pa bya lo rgyal zla ba'i bcu dgu'i nyin gshin rje dmar byed nyid kyis dngos su gsungs so ///	1	zhes ba sprul sku mi gyur rdo rje dgung lo chu gsum ba byed lo rgyal zla ba chu dgu nyin gshin rje dmar byed nyid kyis dngos su gsungs so 
BO_TZ54_YI-024:20	/'di'i dbang gzungs dbang ltar ro ///	2	dbang gzungs dbang ltar ro 
