segmentnr	original	folio	stemmed
BO_TZ_Terdzo-AE-P2a:0	@#// mnyam med rje btshun sgam po pa rin po che'i zhal gdams gsang lam bla ma sgrub pa'i man ngag gi sgrub thabs phrin las kyi byang bu bklag chog tu bkod pa nyi ma'i snying po ye shes rgyan gyi bla bre zhes bya bzhugs so //	0	mnyam med rje btshun sgam po ba rin po che zhal doms gsang lam bla ma sgrub ba man ngag gi sgrub thabs phrin las kyi byang bu klog chog tu bkod ba nyi ma snying po ye shes rgyan gyi bla bre zhes byed bzhugs so 
BO_TZ_Terdzo-AE-P2a:1	gu ru shri tshin+d+ha ma ni pun+ye rat+na ye na mo /	0	gu ru shri tshin+d+ha ma ni pun+ye rat+na ye na mo 
BO_TZ_Terdzo-AE-P2a:2	gnyug ma lhan cig skyes pa'i gar //	0	gnyug ma lhan cig skye ba gar 
BO_TZ_Terdzo-AE-P2a:3	ye shes thig le 'gyur med bde //	0	ye shes thig le gyur med bde 
BO_TZ_Terdzo-AE-P2a:4	rang rig zla 'od gzhon nur bzhengs //	0	rang rig zla d gzhon nur bzhengs 
BO_TZ_Terdzo-AE-P2a:5	sku lnga'i khyab bdag bla mar 'dud //	0	sku lnga khyab bdag bla mar dud 
BO_TZ_Terdzo-AE-P2a:6	gzhan gyis brjod min phyag rgya che //	0	gzhan gyis rjod min phyag rgya che 
BO_TZ_Terdzo-AE-P2a:7	bla ma'i drin la ltos pa'i phyir //	0	bla ma drin la ltos ba phyir 
BO_TZ_Terdzo-AE-P2a:8	de nyid sgrub pa'i zhal gdams kyi //	0	de nyid sgrub ba zhal doms kyi 
BO_TZ_Terdzo-AE-P2a:9	ngag 'don bklag pas grub pa bshad //	0	ngag don klog ba grub ba chad 
BO_TZ_Terdzo-AE-P2a:10	de'ang 'khor ba'i gnas ris gang du skyes kyang snying po med pa chu yi lbu ba ltar mi rtag cing /	1	de khor ba gnas ris gang du skye kyang snying po med ba chu yi lbu ba ltar mi rtag cing 
BO_TZ_Terdzo-AE-P2a:11	srid pa'i gnas ris gang du skyes kyang sdug bsngal gyi rgyu 'bras 'ba' zhig la spyod pa ma gtogs bde ba'i gnas skabs gcig kyang med par shes shing /	1	srid ba gnas ris gang du skye kyang sdug sngal gyi rgyu bras ba jig la spyod ba ma gtogs bde ba gnas skabs gcig kyang med ba shes shing 
BO_TZ_Terdzo-AE-P2a:12	shin tu rnyed dka'i dal 'byor yid bzhin 'byung ba'i rin po che las lhag pa 'di don med kyi lam du chud gsan par mi bra ba'i skyes bu /	1	shin tu rnyed dka dal byor yid bzhin byung ba rin po che las lhag ba di don med kyi lam du chud gsan ba mi bra ba skye bu 
BO_TZ_Terdzo-AE-P2a:13	yang dag pa'i dge ba'i bshes gnyen gyis	1	yang dag ba dge ba bshes gnyen gyis 
BO_TZ_Terdzo-AE-P2a:14	yongs su zin pas /	1	yongs su zin ba 
BO_TZ_Terdzo-AE-P2a:15	tshhe 'dir ltos pa spu tsham med par gtan bde byang chub chen po 'dod pa'i blo ldan rnams kyis don du gnyer bar bya ba'i snying po ni /	1	tshhe dir ltos ba spu tsham med ba gtan bde byang chub chen po dod ba blo ldan rnams kyis don du gnyer ba byed ba snying po ni 
BO_TZ_Terdzo-AE-P2a:16	phyag rgya chen po mchog gi dngos grub /	1	phyag rgya chen po mchog gi dngos grub 
BO_TZ_Terdzo-AE-P2a:17	byin rlabs kyi bab las cig char du thob par byed pa nyid yin la /	1	byin rlabs kyi bab las cig char du thob ba byed ba nyid yin la 
BO_TZ_Terdzo-AE-P2a:18	khyad par rang re dwags po'i bka' brgyud pa rnams bla ma min par bsam rgyu med pa'i mos gus dkar po chig thub kyi lam nas /	1	khyad ba rang re dwags po bka brgyud ba rnams bla ma min ba bsam rgyu med ba mos gus dkar po chig thub kyi lam nas 
BO_TZ_Terdzo-AE-P2a:19	zung 'jug rdo rje 'chang gi go 'phang zer ba'i sgra bo che g.yer po che /	1	zung jug rdo rje chang gi go phen zer ba sgra bo che g.yer po che 
BO_TZ_Terdzo-AE-P2a:20	de nyid stan thog gcig gam tshhe gcig la mngon du byed par 'dod pa rnams kyis /	2	de nyid stan thogs gcig gam tshhe gcig la mngon du byed ba dod ba rnams kyis 
BO_TZ_Terdzo-AE-P2a:21	rgyal ba rdzogs pa'i sangs rgyas kyis mngon sum du lung gis bstan pa'i bdag nyid chen po de nyid kyis /	2	rgyal ba rdzogs ba sangs rgya kyis mngon sum du lung gis ston ba bdag nyid chen po de nyid kyis 
BO_TZ_Terdzo-AE-P2a:22	da lta'i lha rje snyi sgom zhes btshun pa rgan po 'di /	2	da lta lha rje snyi sgom zhes btshun ba rgan po di 
BO_TZ_Terdzo-AE-P2a:23	ma 'ongs pa na snyan grags ches cher 'byung zhing /	2	ma ngs ba na snyan grags ches cher byung zhing 
BO_TZ_Terdzo-AE-P2a:24	byin rlabs kyi bab chen po gzhan las khyad thon pas /	2	byin rlabs kyi bab chen po gzhan las khyad thon ba 
BO_TZ_Terdzo-AE-P2a:25	brgyud 'dzin gyi grub thob chu bo'i rgyun lta bu yongs las che /	2	brgyud dzin gyi grub thob chu bo rgyun lta bu yongs las che 
BO_TZ_Terdzo-AE-P2a:26	mos gus kyi gsol 'debs nus pas chog	2	mos gus kyi gsol debs nus ba chog 
BO_TZ_Terdzo-AE-P2a:27	/da lta dang mi 'dra bas byin rlabs myur ba zhig de'i tshhe yong /	2	lta dang mi dra ba byin rlabs myur ba jig de tshhe yong 
BO_TZ_Terdzo-AE-P2a:28	kho bos sems can gyi don du dge ba'i las tshhan po che bsags yod pa yin /	2	kho bod sems can gyi don du dge ba las tshhan po che bsags yod ba yin 
BO_TZ_Terdzo-AE-P2a:29	smon lam dang sems bskyed kyi sa bon rgya chen po btab nas yod /	2	smon lam dang sems skyed kyi sa bon rgya chen po debs nas yod 
BO_TZ_Terdzo-AE-P2a:30	ces pa la sogs zhal gyis bzhes shing /	3	ces ba la sogs zhal gyis bzhes shing 
BO_TZ_Terdzo-AE-P2a:31	dbugs dbyung bstshal pa bzhin mngon sum du grub pa /	3	dbugs byin bstshal ba bzhin mngon sum du grub ba 
BO_TZ_Terdzo-AE-P2a:32	sa bcu'i rgyun mthar bzhugs pa'i skyes bu chen po /	3	sa chu rgyun mthar bzhugs ba skye bu chen po 
BO_TZ_Terdzo-AE-P2a:33	chos rje rin po che 'dzam gling grags pa dang / mnyam med bsod nams rin chen nam rje btshun sgam po pa chen po'i bla ma'i rnal 'byor nyams su len bya'i snying po ma nor ba yin zhing /	3	chos rje rin po che dzam gling grags ba dang mnyam med bsod nams rin chen nam rje btshun sgam po ba chen po bla ma rnal byor nyams su len byed snying po ma nor ba yin zhing 
BO_TZ_Terdzo-AE-P2a:34	de'ang gang zag phal pa bdag lta bus brtshams pa'i ming po che tshhong dus kyi 'o ma lta bu ma yin pa /	3	de gang zag phal ba bdag lta bud brtshams ba ming po che tshhong dus kyi mang ma lta bu ma yin ba 
BO_TZ_Terdzo-AE-P2a:35	de bzhin gshegs pa 'od dri ma med par 'tshhang rgya bar nges pa'i bla ma rdo rje 'chang gi zhal lung /	3	de bzhin gshegs ba d dri ma med ba tshhang rgya ba nges ba bla ma rdo rje chang gi zhal lung 
BO_TZ_Terdzo-AE-P2a:36	byin rlabs kyi drod ma yal ba /	3	byin rlabs kyi drod ma yal ba 
BO_TZ_Terdzo-AE-P2a:37	mos gus kyi gseng lam las bla ma'i go 'phang chen po stan thog gcig tu sgrub pa'i lam zab kyi man ngag nyams su blangs ba'i cho ga 'di la sbyor dngos rjes gsum gyi dang po ni /	3	mos gus kyi gseng lam las bla ma go phen chen po stan thogs gcig tu sgrub ba lam zab kyi man ngag nyams su blangs ba cho ga di la sbyor dngos rjes gsum gyi dang po ni 
BO_TZ_Terdzo-AE-P2a:38	sgrub brgyud gong mas byin gyis brlabs shing bkra shis la sgab dro ba /	3	sgrub brgyud gong mas byin gyis brlabs shing bkra shis la sgab dro ba 
BO_TZ_Terdzo-AE-P2a:39	dpyad legs pa'i gnas su bsam gtan khang bu phyag bdar gyis gtshang bar byas shing /	3	dpyod legs ba gnas su bsam gtan khang bu phyag bdar gyis gtshang ba byed shing 
BO_TZ_Terdzo-AE-P2a:40	byin rlabs can gyi rten dang yid du 'ong ba'i spyan gzigs bkram pa'i gong du /	4	byin rlabs can gyi rten dang yid du ng ba spyan gzigs grem ba gong du 
