segmentnr	original	folio	stemmed
BO_NK114_(ye)001:6000	'o na dbu ma thal 'gyur ba'i lugs la'ang nyan rang rnams kyis phung po skad cig mar mthong ba de tsam las chos kyi bdag med rtogs pa'i tshul bshad du med na /	600	mang na dbu ma thal gyur ba lugs la nyan rang rnams kyis phung po skad cig mar mthong ba de tsam las chos kyi bdag med rtogs ba tshul chad du med na 
BO_NK114_(ye)001:6001	legs ldan 'byed kyis de ltar bshad pa zla bas sun byung ba dang 'gal lo //	600	legs ldan byed kyis de ltar chad ba zla ba sun byung ba dang gal lo 
BO_NK114_(ye)001:6002	de yang 'di ltar tshig gsal las /	600	de yang di ltar tshig gsal las 
BO_NK114_(ye)001:6003	slob dpon legs ldan 'byed ni nyan thos dang rang sangs rgyas rnams la ji skad bshad pa'i stong pa nyid rtogs pa yod par khong du ma chud nas /	600	slob dpon legs ldan byed ni nyan thos dang rang sangs rgya rnams la ji skad chad ba stong ba nyid rtogs ba yod ba khong du ma chud nas 
BO_NK114_(ye)001:6004	ji skad du 'phags pa nyan thos 'du byed kyi tshogs gzhan dang gzhan skye ba'i skad cig ma re re la 'jig pa'i ngang can bdag dang bdag gi ba med pa la nges par lta ba la yang /	600	ji skad du phag ba nyan thos du byed kyi tshogs gzhan dang gzhan skye ba skad cig ma re re la jig ba ngang can bdag dang bdag gi ba med ba la nges ba lta ba la yang 
BO_NK114_(ye)001:6005	bdag ces bya ba'i dngos po med pa'i phyir skye ba dang 'jig pa 'di dag ni chos tsam du zad do zhes bya bar lta ba skye ste /	600	bdag ces byed ba dngos po med ba phyir skye ba dang jig ba di dag ni chos tsam du zad do zhes byed ba lta ba skye ste 
BO_NK114_(ye)001:6006	'di ltar bdag ni ngar 'dzin pa'i yul yin pas de med na de yang mi 'byung la /	600	di ltar bdag ni ngar dzin ba yul yin ba de med na de yang mi byung la 
BO_NK114_(ye)001:6007	de med pa kho na'i phyir 'ga' la yang nang dang phyi rol gyi dngos po med pas nga yir 'dzin pa mi 'thad pa'i phyir /	600	de med ba kho na phyir ga la yang nang dang phyi rol gyi dngos po med ba nga yir dzin ba mi thad ba phyir 
BO_NK114_(ye)001:6008	tha snyad kyi brdar byas pa ma gtogs par /	600	tha snyad kyi rdar byed ba ma gtogs ba 
BO_NK114_(ye)001:6009	nga la ni ngar 'dzin pa med cing /	600	nga la ni ngar dzin ba med cing 
BO_NK114_(ye)001:6010	nga yir 'dzin pa med do zhes bya bar rang gi ngo bo nges pa skye bar mi 'gyur na /	601	nga yir dzin ba med do zhes byed ba rang gi ngo bo nges ba skye ba mi gyur na 
BO_NK114_(ye)001:6011	byang chub sems dpa' chen po 'du byed skye ba med par lta ba rnam par mi rtog pa'i shes rab kyi spyod yul la gnas pa rnams la lta smos kyang ci dgos pas de'i phyir /	601	byang chub sems dpa chen po du byed skye ba med ba lta ba rnam ba mi rtogs ba shes rab kyi spyod yul la gnas ba rnams la lta smos kyang ci dgos ba de phyir 
BO_NK114_(ye)001:6012	nga dang nga yir 'dzin pa med gang /	601	nga dang nga yir dzin ba med gang 
BO_NK114_(ye)001:6013	de yang yod pa ma yin te //	601	de yang yod ba ma yin te 
BO_NK114_(ye)001:6014	zhes gsung so //	601	zhes gsung so 
BO_NK114_(ye)001:6015	zhes de skad du smra'o //	601	zhes de skad du smra 
BO_NK114_(ye)001:6016	slob dpon 'di ji ltar rnam pa de lta bu'i yul la slob dpon gyi lugs kyi rjes su 'jug pa ma yin pa de ltar ni /	601	slob dpon di ji ltar rnam ba de lta bu yul la slob dpon gyi lugs kyi rjes su jug ba ma yin ba de ltar ni 
BO_NK114_(ye)001:6017	dbu ma la 'jug pa las /	601	dbu ma la jug ba las 
BO_NK114_(ye)001:6018	ring du song bar blo yang lhag par 'gyur //	601	ring du gro ba blo yang lhag ba gyur 
BO_NK114_(ye)001:6019	zhes bya ba der bstan zin pas yang de sun dbyung ba la 'bad par mi bya'o //	601	zhes byed ba der ston zin ba yang de sun byin ba la bad ba mi byed 
BO_NK114_(ye)001:6020	zhes gsungs pa'i phyir zhe na /	602	zhes gsungs ba phyir zhe na 
BO_NK114_(ye)001:6021	'gal bar ma mthong ste /	602	gal ba ma mthong ste 
BO_NK114_(ye)001:6022	slob dpon legs ldan 'byed ni nyan rang gis phung po skad cig mar rtogs pas gang zag ril po gcig 'dzin gyi blo ldog par 'gyur ba yin kyang /	602	slob dpon legs ldan byed ni nyan rang gis phung po skad cig mar rtogs ba gang zag ril po gcig dzin gyi blo ldog ba gyur ba yin kyang 
BO_NK114_(ye)001:6023	skye 'jig can gyi phung po la chos tsam du lta ba ni da dung mi ldog pas de bdag med par mi rtogs par bshad la /	602	skye jig can gyi phung po la chos tsam du lta ba ni da dung mi ldog ba de bdag med ba mi rtogs ba chad la 
BO_NK114_(ye)001:6024	lugs 'dir ni de ltar phung po skad cig mar rtogs pas phung po zhes gcig pur zhen pa'i yul de yang skad cig ma'i rgyun la brten nas btags par zad kyi rang gi ngo bos ma grub par shes pas gang zag tu gdags pa'i gzhi brten nas rtag	602	lugs dir ni de ltar phung po skad cig mar rtogs ba phung po zhes gcig pur zhen ba yul de yang skad cig ma rgyun la rten nas dogs ba zad kyi rang gi ngo bod ma grub ba shes ba gang zag tu dogs ba gzhi rten nas rtag 
BO_NK114_(ye)001:6025	pa'i stong pa nyid du rtogs pa na phung po rang la ril po gcig 'dzin gyi blo las ldog pas chos kyi bdag med rtogs so //	602	ba stong ba nyid du rtogs ba na phung po rang la ril po gcig dzin gyi blo las ldog ba chos kyi bdag med rtogs so 
BO_NK114_(ye)001:6026	zhes bzhed pa yin pa'i phyir ro //	602	zhes bzhed ba yin ba phyir ro 
BO_NK114_(ye)001:6027	'di la mkhas mchog 'ga' zhig thal 'gyur ba'i lugs la gdags gzhi btags chos zhes pa mi 'thad de /	602	di la mkhas mchog ga jig thal gyur ba lugs la dogs gzhi dogs chos zhes ba mi thad de 
BO_NK114_(ye)001:6028	gang zag tu gdags pa'i rgyu zhes bshad pa'i phyir zhes gsungs kyang brjod tshul tsam mo //	602	gang zag tu dogs ba rgyu zhes chad ba phyir zhes gsungs kyang rjod tshul tsam mo 
BO_NK114_(ye)001:6029	nyan rang gnyis kyi rtogs pa'i khyad par ni /	602	nyan rang gnyis kyi rtogs ba khyad ba ni 
BO_NK114_(ye)001:6030	nyan thos kyis chos kyi bdag med rtogs pa'i gzhi de rang rgyud kyis bsdus pa'i phung po tsam zhig yin la /	603	nyan thos kyis chos kyi bdag med rtogs ba gzhi de rang brgyud kyis sdud ba phung po tsam jig yin la 
BO_NK114_(ye)001:6031	rang sangs rgyas kyis 'dzin pa rang bzhin med par ma rtogs kyang gzung yul phyi nang gis bsdus pa thams cad sems kyi bag chags kyi dbang gis snang ba las don la mi g.yor ltar ma grub par rtogs pa ste /	603	rang sangs rgya kyis dzin ba rang bzhin med ba ma rtogs kyang gzung yul phyi nang gis sdud ba thams cad sems kyi bag chags kyi dbang gis snang ba las don la mi g.yor ltar ma grub ba rtogs ba ste 
BO_NK114_(ye)001:6032	mngon rtogs rgyan las /	603	mngon rtogs rgyan las 
BO_NK114_(ye)001:6033	gzung don rtog pa spong phyir dang // 'dzin pa mi spong phyir dang ni //	603	gzung don rtogs ba spong phyir dang dzin ba mi spong phyir dang ni 
BO_NK114_(ye)001:6034	zhes pa la sogs pa ltar ro //	603	zhes ba la sogs ba ltar ro 
BO_NK114_(ye)001:6035	'on kyang byang chub sems dpa'i rnams kyi rtogs pa'i khyad par ni sngar bshad pa ltar la /	603	n kyang byang chub sems dpa rnams kyi rtogs ba khyad ba ni sngar chad ba ltar la 
BO_NK114_(ye)001:6036	mdor bsdu na /	603	mdor sdud na 
BO_NK114_(ye)001:6037	gsal ba dang / rgyas pa dang / rdzogs pa gsum gyis nyan thos dang / rang sangs rgyas rnams las 'phags par gsungs so //	603	gsal ba dang rgya ba dang rdzogs ba gsum gyis nyan thos dang rang sangs rgya rnams las phag ba gsungs so 
BO_NK114_(ye)001:6038	so skye'i shes pa 'khrul shes dang dpyad shes tshad mar 'dod pa'i khyad par /	603	so skye shes ba khrul shes dang dpyod shes tshad mar dod ba khyad ba 
BO_NK114_(ye)001:6039	zhes pa'i don rang rgyud pa sogs kyis mngon sum rnams so skye'i dus su'ang rang mtshan la tshad mar 'dod kyang /	603	zhes ba don rang brgyud ba sogs kyis mngon sum rnams so skye dus su rang mtshan la tshad mar dod kyang 
BO_NK114_(ye)001:6040	'di bas rang mtshan mi bzhed pas /	604	di ba rang mtshan mi bzhed ba 
