segmentnr	original	folio	stemmed
BO_TZ51_ZHI-041:0	\u0f01\u0f83: bla ma nor bu rgya mtshho las :	0	\u0f01\u0f83: bla ma nor bu rgya mtshho las 
BO_TZ51_ZHI-041:1	dom+b+hi he ru ka'i lugs kyi char 'beb zhal shes dang bcas pa bzhugs so :	0	dom+b+hi he ru ka lugs kyi char beb zhal shes dang cha ba bzhugs so 
BO_TZ51_ZHI-041:2	na mo gu ru :	0	na mo gu ru 
BO_TZ51_ZHI-041:3	dom+b+hi he ru ka rgya gar na byon pa'i dus :	0	dom+b+hi he ru ka rgya gar na byon ba dus 
BO_TZ51_ZHI-041:4	than pa chen po byung nas sems can nyen 'dug pas :	0	than ba chen po byung nas sems can nyen dug ba 
BO_TZ51_ZHI-041:5	sems can don la dgongs nas byon te klu rgyal ma dros pa la zhus pa :	0	sems can don la dgongs nas byon te klu rgyal ma dro ba la zhus ba 
BO_TZ51_ZHI-041:6	dzam bu'i gling na than pa chen po byung ste :	0	dzam bu gling na than ba chen po byung ste 
BO_TZ51_ZHI-041:7	lo nyes 'dug pas de'i don la bdag 'dir mchis lags pas :	0	lo nyes dug ba de don la bdag dir mchis lags ba 
BO_TZ51_ZHI-041:8	char 'beb pa tshhig nyung la don myur ba'i gdams pa zhig zhus pas :	0	char beb ba tshhig nyung la don myur ba doms ba jig zhus ba 
BO_TZ51_ZHI-041:9	klu rgyal ma dros pas gnang ba'o :	0	klu rgyal ma dro ba gnang ba 
BO_TZ51_ZHI-041:10	de la rdzas dang : sngags dang : bya thabs gsum :	1	de la rdzas dang sngags dang byed thabs gsum 
BO_TZ51_ZHI-041:11	rdzas bag zan nam spra tshhil la sbal gzugs byas la :	1	rdzas bag zan nam spra tshhil la sbal gzugs byed la 
BO_TZ51_ZHI-041:12	rgyab la re ba nag pos g.yogs :	1	rgyab la re ba nag pos g.yogs 
BO_TZ51_ZHI-041:13	mtshhal gyis kha mig dmar hur byas la :	1	mtshhal gyis kha mig dmar hur byed la 
BO_TZ51_ZHI-041:14	de'i snying gar shing leb gcig la na ga phuhmdze khrag gis bris la 'jug :	1	de snying gar shing leb gcig la na ga phuhmdze khrag gis bri la jug 
BO_TZ51_ZHI-041:15	seng ldeng ngam skyer pa'i phur pa byas :	1	seng ldeng ngam skyer ba phur ba byed 
BO_TZ51_ZHI-041:16	tshhon skud sna lnga'i gzungs thag byas la :	1	tshhon skud sna lnga gzungs thag byed la 
BO_TZ51_ZHI-041:17	sor gcig btab na drag char 'beb :	1	sor gcig debs na drag char beb 
BO_TZ51_ZHI-041:18	sor gnyis btab na ser ba 'beb :	1	sor gnyis debs na ser ba beb 
BO_TZ51_ZHI-041:19	sor gsum btab na thog brul :	1	sor gsum debs na thogs brul 
BO_TZ51_ZHI-041:20	sngags ni : om char char :	2	sngags ni om char char 
BO_TZ51_ZHI-041:21	bla bla : thib thib :	2	bla bla thib thib 
BO_TZ51_ZHI-041:22	zil zil : hur thum:	2	zil zil hur thum: 
BO_TZ51_ZHI-041:23	phrom phrom: shar shar :	2	phrom phrom: char char 
