segmentnr	original	folio	stemmed
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:0	rtsha gsum 'od gsal snying tig las /	0	rtsha gsum d gsal snying tig las 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:1	sngon 'gro'i ngag 'don byang chub myur lam gyi zur 'debs bla ma'i rnal 'byor zab lam snying po bzhugs so //	0	sngon gro ngag don byang chub myur lam gyi zur debs bla ma rnal byor zab lam snying po bzhugs so 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:2	e ma hoh snod bcud rnam dag rdo rje'i 'og min che //	0	e ma hoh snod bcud rnam dag rdo rje g min che 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:3	'od gsal rang snang pad+ma drwa ba'i dbus //	0	d gsal rang snang pad+ma drwa ba dbus 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:4	gzhi lus phag mo dmar ser gri thod can //	0	gzhi lus phag mo dmar ser gri thod can 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:5	pad nyi bam ro'i steng na brkyang bskum bzhengs //	0	pad nyi bam ro steng na rkyong skum bzhengs 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:6	spyi bor rigs kun khyab bdag o rgyan rje //	0	spyi bor rigs kun khyab bdag o rgyan rje 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:7	gsang ba 'dus pa mthing sngon nam mkha'i mdog	0	gsang ba du ba mthing sngon nam mkha mdog 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:8	/khro chags sgeg pa'i ye shes gzi byin 'bar //	0	chags sgeg ba ye shes gzi byin bar 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:9	rdo rje dril bsnams zhabs gnyis skyil krung bzhugs //	0	rdo rje dril snom zhabs gnyis skyil krung bzhugs 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:10	yum mchog dmar mo gri thod 'dzin pa sbyor //	1	yum mchog dmar mo gri thod dzin ba sbyor 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:11	gnyis ka rin chen rus pa dar snas brgyan //	1	gnyis ka rin chen rus ba dar snas rgyan 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:12	snang stong 'ja' zer 'od phung klong na 'gying //	1	snang stong ja zer d phung klong na gying 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:13	rigs kyi bdag po kun bzang yab yum la //	1	rigs kyi bdag po kun bzang yab yum la 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:14	dgongs brda snyan brgyud bla ma sprin ltar 'khrigs //	1	dgongs brda snyan brgyud bla ma sprin ltar khrig 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:15	sku yi gnas su dpal chen sgrub sde brgyad //	1	sku yi gnas su dpal chen sgrub sde brgyad 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:16	yi dam zhi khro'i dkyil 'khor spro zhing sdud //	1	yi dam zhi khro dkyil khor spro zhing sdud 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:17	thugs gsung sku yi rdo rje'i gnas yul du //	1	thugs gsung sku yi rdo rje gnas yul du 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:18	'bum phrag dpa' bo da ki'i glu gar sgyur //	1	bum phrag dpa bo da ki glu gar sgyur 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:19	'khor du thod phreng sde lnga mtshhan mchog brgyad //	1	khor du thod phreng sde lnga mtshhan mchog brgyad 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:20	rnam 'phrul bcu gnyis gu ru bcu gsum dang // 'phrul mtshhan nyi shu mdo sngags ston pa brgya //	2	rnam phrul chu gnyis gu ru chu gsum dang phrul mtshhan nyi shu mdo sngags ston ba brgya 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:21	gang 'dul bkod pa bsam mi khyab par ston //	2	gang dul bkod ba bsam mi khyab ba ston 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:22	mdor na phyogs dus skyabs gnas kun 'dus pa //	2	mdor na phyogs dus skyob gnas kun du ba 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P2:23	dran pas srid zhi'i gdung sel chen por gsal //	2	dran ba srid zhi gdung sel chen por gsal 
