segmentnr	original	folio	stemmed
BO_NK119_(he)001:8000	skye mched khams rnams mang po kun //	800	skye mched khams rnams mang po kun 
BO_NK119_(he)001:8001	lha dang lha mo'i ngo bo nyid //	800	lha dang lha mo ngo bo nyid 
BO_NK119_(he)001:8002	ces mig sogs skye mched rnams sa snying la sogs par gsal byang chub sems dpa'i gdan te gzhan la'ang de bzhin du shes par bya ste 'di ni dpal sa skya ba rjes 'brang dang bcas pa'i chos skad yang dag pa'o //	800	ces mig sogs skye mched rnams sa snying la sogs ba gsal byang chub sems dpa gdan te gzhan la de bzhin du shes ba byed ste di ni dpal sa skya ba rjes brang dang cha ba chos skad yang dag ba 
BO_NK119_(he)001:8003	de yang lha longs spyod rdzogs sku gdan gsum tshang ba'i sgo nas smin byed rnams la dbang dang ma tshang ba'i sgo nas rjes gnang yin zhes mkhas grub ye shes rgyal mtshan gsungs so //	800	de yang lha longs spyod rdzogs sku gdan gsum tshang ba sgo nas smin byed rnams la dbang dang ma tshang ba sgo nas rjes gnang yin zhes mkhas grub ye shes rgyal mtshan gsungs so 
BO_NK119_(he)001:8004	rdzogs rim la'ang mtshan ma dang bcas pa zhi gnas kyi bsam gtan dang / mtshan ma med pa lhag mthong gi shes rab gnyis zung 'jug tu nyams su len par bya ste spyod 'jug las /	800	rdzogs rim la mtshan ma dang cha ba zhi gnas kyi bsam gtan dang mtshan ma med ba lhag mthong gi shes rab gnyis zung jug tu nyams su len ba byed ste spyod jug las 
BO_NK119_(he)001:8005	zhi gnas rab tu brtan pa'i lhag mthong gis //	800	zhi gnas rab tu brtan ba lhag mthong gis 
BO_NK119_(he)001:8006	nyon mongs rnam par rtog pa gzhil byed de //	800	nyon mongs rnam ba rtogs ba jil byed de 
BO_NK119_(he)001:8007	thog mar zhi gnas btsal bya de yang ni //	800	thogs mar zhi gnas btsal byed de yang ni 
BO_NK119_(he)001:8008	'jig rten zhen pa med la mngon dgas 'grub //	800	jig rten zhen ba med la mngon gas grub 
BO_NK119_(he)001:8009	ces gsungs pas /	800	ces gsungs ba 
BO_NK119_(he)001:8010	zhi gnas ni snga phyi'i rtogs pa 'gag pa'i bar gyi rtog med kyi bsam gtan mar me rlung gis ma bskyod pa ltar gar gtad du sems yer gnas pa ni sems las su rung ba'i zhi gnas bde gsal mi rtog pa'i nyams dang bcas pa ste /	801	zhi gnas ni snga phyi rtogs ba gag ba ba gyi rtogs med kyi bsam gtan mar me rlung gis ma skyod ba ltar gar gtod du sems yer gnas ba ni sems las su rung ba zhi gnas bde gsal mi rtogs ba nyams dang cha ba ste 
BO_NK119_(he)001:8011	de la'ang zhen pa dang chags pa med par gnas pa'o //	801	de la zhen ba dang chags ba med ba gnas ba 
BO_NK119_(he)001:8012	lhag mthong ni de dus kyi rig pa dri ma med pa stong gsal nam mkha' ltar sgrib byed dang gral ba rjen ne hrig ge sal le ba 'di yin te /	801	lhag mthong ni de dus kyi rig ba dri ma med ba stong gsal nam mkha ltar sgrib byed dang gral ba rjen ne hrig ge sal le ba di yin te 
BO_NK119_(he)001:8013	'di'i gdangs sam rtsal las sems byung nyon mongs pa'i rtog tshogs ji ltar shar yang rjes su mi mthud /	801	di gdang sam rtsal las sems byung nyon mongs ba rtogs tshogs ji ltar char yang rjes su mi mthud 
BO_NK119_(he)001:8014	ched du mi dgag par rig pa dri ma med pa'i rang zhal rang gis blta ba na /	801	ched du mi gog ba rig ba dri ma med ba rang zhal rang gis lta ba na 
BO_NK119_(he)001:8015	rnam rtog rten med rang sang rang yal la sogs te rba rlabs rgya mtshor yal ba ltar 'gyur te /	801	rnam rtogs rten med rang sang rang yal la sogs te rba rlabs rgya mtshor yal ba ltar gyur te 
BO_NK119_(he)001:8016	de ltar sal ler gnas pa'i cha ni bsam gtan yin te /	801	de ltar sal ler gnas ba cha ni bsam gtan yin te 
BO_NK119_(he)001:8017	khams gong mar skye ba'i rgyu las ma yin pas /	801	khams gong mar skye ba rgyu las ma yin ba 
BO_NK119_(he)001:8018	gnas bdo pa'i rig pa ngo bo stong sang nge /	801	gnas bdo ba rig ba ngo bo stong sang nge 
BO_NK119_(he)001:8019	rang bzhin gsal hrig ge /	801	rang bzhin gsal hrig ge 
BO_NK119_(he)001:8020	gsal stong du rjen ne hu re ba rang gnas kyi bsam gtan dang ldan pa de nyid shes rab stong pa nyid ces bya ba ste de'i ngang la bzo bcos dang 'dzin zhen med par bzhag pas sku gsung thugs rang chas lhun grub kyi sa la gtan srid	802	gsal stong du rjen ne hu re ba rang gnas kyi bsam gtan dang ldan ba de nyid shes rab stong ba nyid ces byed ba ste de ngang la bzo chos dang dzin zhen med ba jog ba sku gsung thugs rang cha lhun grub kyi sa la gtan srid 
BO_NK119_(he)001:8021	zin par 'gyur ro //	802	zin ba gyur ro 
BO_NK119_(he)001:8022	gsum pa 'bras bu nges pas 'gag bsdam pa ni /	802	gsum ba bras bu nges ba gag sdom ba ni 
BO_NK119_(he)001:8023	'bras bu la /	802	bras bu la 
BO_NK119_(he)001:8024	nye rgyu'i spyod pas rim bzhin mtshams spyor na //	802	nye rgyu spyod ba rim bzhin mtshams spyor na 
BO_NK119_(he)001:8025	'adi'am 'chi kha dang ni bar do dang // rang bzhin sprul sku'i zhing du rdzogs sangs rgyas //	802	adi chi kha dang ni ba do dang rang bzhin sprul sku zhing du rdzogs sangs rgya 
BO_NK119_(he)001:8026	byang chub la nye rgyu'i spyod pa gang gis sgrub pa cho ga'i yan lag theg chen la mos shing blo gros dang brtson 'grus ldan pas /	802	byang chub la nye rgyu spyod ba gang gis sgrub ba cho ga yan lag theg chen la mos shing blo gros dang brtson grus ldan ba 
BO_NK119_(he)001:8027	ji ltar sgrub pa thabs kyi yan lag zhi gnas dang lhag mthong /	802	ji ltar sgrub ba thabs kyi yan lag zhi gnas dang lhag mthong 
BO_NK119_(he)001:8028	gnyis med sgrub pa ngo bo'i yan lag zhi lhag zung 'jug gi nyams len dbang po dang brtson 'grus rab 'bring tha mas te /	802	gnyis med sgrub ba ngo bo yan lag zhi lhag zung jug gi nyams len dbang po dang brtson grus rab bring tha mas te 
BO_NK119_(he)001:8029	yang rab tshe 'dir grol ba ste /	802	yang rab tshe dir grol ba ste 
BO_NK119_(he)001:8030	gsang sngags thun mong ltar na dag pa mkha' spyod dang / rnying ma ltar na 'pho ba chen po'i sku 'grub pa'o //	803	gsang sngags thun mong ltar na dag ba mkha spyod dang rnying ma ltar na pho ba chen po sku grub ba 
BO_NK119_(he)001:8031	dbang po rab 'bring tha gsum 'chi kha dang / chos nyid srid pa'i bar do la ji ltar grol ba'i tshul bstan pa gsum las /	803	dbang po rab bring tha gsum chi kha dang chos nyid srid ba ba do la ji ltar grol ba tshul ston ba gsum las 
BO_NK119_(he)001:8032	dang po ni /	803	dang po ni 
