segmentnr	original	folio	stemmed
BO_T02_D2545a:16a-0	@16a # // rgya gar skad du /	16a	rgya gar skad du 
BO_T02_D2545a:16a-1	a'a rya manydzu shr'i n'a ma singg'a ti mandala bi dhi n'a ma /	16a	aa rya manydzu shr na ma singga ti mandala bi dhi na ma 
BO_T02_D2545a:16a-2	bod skad du /	16a	bod skad du 
BO_T02_D2545a:16a-3	'phags pa 'jam dpal gyi mtshan yang dag par brjod pa'i dkyil 'khor gyi cho ga zhes bya ba /	16a	phag ba jam dpal gyi mtshan yang dag ba rjod ba dkyil khor gyi cho ga zhes byed ba 
BO_T02_D2545a:16a-4	'jam dpal gzhon nur gyur ba la phyag 'tshal lo //	16a	jam dpal gzhon nur gyur ba la phyag tshal lo 
BO_T02_D2545a:16a-5	sdug bsngal tsha bas gdungs pa'i sems can la //	16a	sdug sngal tsha ba gdung ba sems can la 
BO_T02_D2545a:16a-6	thugs rjes zla ltar bsil mdzad 'jam dbyangs mgon //	16a	thugs rjes zla ltar bsil mdzad jam dbyangs mgon 
BO_T02_D2545a:16a-7	rdo rje ral gri 'dzin pa'i sangs rgyas la //	16a	rdo rje ral gri dzin ba sangs rgya la 
BO_T02_D2545a:16a-8	de la btud de mi bskyod dkyil 'khor bshad /	16a	de la dud de mi skyod dkyil khor chad 
BO_T02_D2545a:16a-9	de la 'dir zhe sdang gi gnyen por mi bskyod pa'i dkyil 'khor gyi cho ga byed par 'dod pas /	16a	de la dir zhe sdang gi gnyen por mi skyod ba dkyil khor gyi cho ga byed ba dod ba 
BO_T02_D2545a:16a-10	dbang bskur thob cing sdom pa dang ldan pas /	16a	dbang skur thob cing sdom ba dang ldan ba 
BO_T02_D2545a:16a-11	yo byad phun sum tshogs par byas la /	16a	yo byad phun sum tshogs ba byed la 
BO_T02_D2545a:16a-12	dus bzang po la dgon pa 'am nags 'dabs su bde bar gshegs pa bsnyen par bya ste /	16a	dus bzang po la dgon ba mang nags dabs su bde ba gshegs ba snyen ba byed ste 
BO_T02_D2545a:16a-13	sa phyogs der mandala sngon du 'gro bas mchod pa bshags la /	16a	sa phyogs der mandala sngon du gro ba mchod ba chags la 
BO_T02_D2545a:16b-0	sgo dag pa sngon du 'gro bas gshin rje gshed @16b por bskyed la bgegs thams cad tshar bcad la /	16b	sgo dag ba sngon du gro ba gshin rje gshed por skyed la bgegs thams cad tshar gcod la 
BO_T02_D2545a:16b-1	srung ba'i 'khor lo'i nang du sangs rgyas mi bskyod pa byang chub sems dpa' dang bcas pa spyan drang zhing mnyes par byas la /	16b	srung ba khor lo nang du sangs rgya mi skyod ba byang chub sems dpa dang cha ba spyan dren zhing mnyes ba byed la 
BO_T02_D2545a:16b-2	de'i mdun du sdig pa'i dri ma bkru ba la sogs pa dge ba'i rtsa ba cher bskyed do //	16b	de mdun du sdig ba dri ma khrud ba la sogs ba dge ba rtsa ba cher skyed do 
BO_T02_D2545a:16b-3	de nas sdom pa ma lus pa bzung la stod zhing bdag med pa la mos shing khang pa yang gzhal zhing brjod du med pa las ye shes kyi phreng ba 'khrug pa las grub pa'i nang du gzhi ham las dang po'i sangs rgyas mi bskyod pa la 'jam	16b	de nas sdom ba ma lus ba bzung la stod zhing bdag med ba la mos shing khang ba yang jal zhing rjod du med ba las ye shes kyi phreng ba khrug ba las grub ba nang du gzhi ham las dang po sangs rgya mi skyod ba la jam 
BO_T02_D2545a:16b-4	dpal ye shes sems dpa' snying gar rdzogs pa'i tshul gyis sbyor ba dang po dang rigs mthun pa'i sems dpa' thams cad dang / aa las byung ba'i sangs rgyas 'khor du bltas te /	16b	dpal ye shes sems dpa snying gar rdzogs ba tshul gyis sbyor ba dang po dang rigs mthun ba sems dpa thams cad dang aa las byung ba sangs rgya khor du lta te 
BO_T02_D2545a:16b-5	ye shes kyi dkyil 'khor dgug pa rnams dkyil 'khor rgyal mchog ces bya ba dang / de dang mthun pa'i mtshan brjod pa'i byin rlabs gyis de'i dkyil 'khor dang mthun pa'i sangs rgyas bye ba dpag tu med pas 'jig rten gsum po kun bkang ste /	16b	ye shes kyi dkyil khor gugs ba rnams dkyil khor rgyal mchog ces byed ba dang de dang mthun ba mtshan rjod ba byin rlabs gyis de dkyil khor dang mthun ba sangs rgya bye ba dpog tu med ba jig rten gsum po kun geng ste 
BO_T02_D2545a:16b-6	rang gi las la sbyar bas las rgyal mchog bsgom pa ni bsnyen pa zhes bya'o //	16b	rang gi las la sbyor ba las rgyal mchog bsgom ba ni snyen ba zhes byed 
BO_T02_D2545a:16b-7	de ltar lha nye bar gyur nas dkyil 'khor bris te lha dgod pa ni dbus su bcom ldan 'das mi bskyod pa /	16b	de ltar lha nye ba gyur nas dkyil khor bri te lha god ba ni dbus su joms ldan da mi skyod ba 
BO_T02_D2545a:16b-8	de la rigs dang mthun pa'i sems dpa' bzhi ni rdo rje sems dpa' la sogs pas bskor bar bkod nas /	16b	de la rigs dang mthun ba sems dpa bzhi ni rdo rje sems dpa la sogs ba skor ba bkod nas 
BO_T02_D2545a:16b-9	de'i phyi rol du sgeg mo la sogs pa brgyad dang / khyams su yang byams pa dang / mthong ba don yod dang / ngan song kun 'dren dang / mya ngan dang mun ngas par 'joms pa'i blo gros la sogs pa rnams bri'o //	16b	de phyi rol du sgeg mo la sogs ba brgyad dang khyams su yang byams ba dang mthong ba don yod dang ngan gro kun bgrang dang mya ngan dang mun ngas ba joms ba blo gros la sogs ba rnams bri 
BO_T02_D2545a:16b-10	sgo bzhir ni sgo srung gi tshul dang mthun par gzhag go //	16b	sgo bzhir ni sgo srung gi tshul dang mthun ba jog go 
BO_T02_D2545a:16b-11	de ltar legs par bris la mchod pa'i bye brag gis yang dag par mchod nas skal pa dang ldan pa'i slob ma gzhug cing dbang yang sbyin par bya'o //	16b	de ltar legs ba bri la mchod ba bye brag gis yang dag ba mchod nas skal ba dang ldan ba slob ma jug cing dbang yang sbyin ba byed 
BO_T02_D2545a:16b-12	de'i slar yang des par mchod nas rigs de nyid kyi mtshan nas brjod pas yang dag par bstod la /	16b	de slar yang des ba mchod nas rigs de nyid kyi mtshan nas rjod ba yang dag ba bstod la 
BO_T02_D2545a:16b-13	dkyil 'khor la bskor ba byas nas lha rnams la bzod par gsol te dkyil 'khor bsdu bar bya'o //	16b	dkyil khor la skor ba byed nas lha rnams la bzod ba gsol te dkyil khor sdud ba byed 
BO_T02_D2545a:16b-14	mi bskyod rdo rje'i dkyil 'khor 'dir //	16b	mi skyod rdo rje dkyil khor dir 
BO_T02_D2545a:16b-15	zhe sdang gnyen por gyur nas kyang //	16b	zhe sdang gnyen por gyur nas kyang 
BO_T02_D2545a:16b-16	'di la gnas pa'i 'gro ba rnams //	16b	di la gnas ba gro ba rnams 
BO_T02_D2545a:16b-17	mngon dga'i zhing du skye bar shog / mi bskyod pa dbugs dbyung ba'i dkyil 'khor gyi cho ga / slob dpon chen po 'jam dpal bshes gnyen gyis mdzad pa rdzogs so //	16b	mngon dga zhing du skye ba shog mi skyod ba dbugs byin ba dkyil khor gyi cho ga slob dpon chen po jam dpal bshes gnyen gyis mdzad ba rdzogs so 
