segmentnr	original	stemmed
BO_K06_D0038_H0039:430a-0	@430a / /rgya gar skad du /	gar skad du 
BO_K06_D0038_H0039:430a-1	gi ri a'a nanda s'u tra /	gi ri aa nanda su tra 
BO_K06_D0038_H0039:430a-2	bod skad du /	bod skad du 
BO_K06_D0038_H0039:430a-3	ri'i kun dga' bo'i mdo /	ri kun dga bo mdo 
BO_K06_D0038_H0039:430a-4	'phags pa dkon mchog gsum la gus pas phyag 'tshal lo //	phag ba dkon(d) mchog gsum la gus ba phyag tshal lo 
BO_K06_D0038_H0039:430a-5	'di skad bdag gis thos pa'i dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K06_D0038_H0039:430a-6	bcom ldan 'das mnyan yod rgyal byed tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	joms ldan da nyan yod rgyal byed tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs so 
BO_K06_D0038_H0039:430a-7	de'i tshe de'i dus na tshe dang ldan pa ri'i kun dga' bo nad dam po sdug bsngal bas gzir to //	de tshe de dus na tshe dang ldan ba ri kun dga bo nad dam po sdug sngal ba gzir to 
BO_K06_D0038_H0039:430b-0	de nas tshe dang ldan pa kun dga' bor bcom ldan 'das ga la @430b ba der song zhing nye bar song nas bcom ldan 'das la phyag byas nas phyogs gcig tu 'dug go /	de nas tshe dang ldan ba kun dga bor joms ldan da ga la ba der gro zhing nye ba gro nas joms ldan da la phyag byed nas phyogs gcig tu dug go 
BO_K06_D0038_H0039:430b-1	phyogs gcig tu 'dug nas yang tshe dang ldan pa kun dga' bos bcom ldan 'das la 'di skad ces gsol to //	phyogs gcig tu dug nas yang tshe dang ldan ba kun dga bod joms ldan da la di skad ces gsol to 
BO_K06_D0038_H0039:430b-2	btsun pa / tshe dang ldan pa ri'i kun dga' bo nad dam po sdug bsngal bas gzir to //	btsun ba tshe dang ldan ba ri kun dga bo nad dam po sdug sngal ba gzir to 
BO_K06_D0038_H0039:430b-3	btsun pa bcom ldan 'das /	btsun ba joms ldan da 
BO_K06_D0038_H0039:430b-4	legs par mdzad du gsol /	legs ba mdzad du gsol 
BO_K06_D0038_H0039:430b-5	dge slong tshe dang ldan pa ri'i kun dga' bo ga la ba der gshegs la rjes su brtse bas gshegs par zhu /	dge slong tshe dang ldan ba ri kun dga bo ga la ba der gshegs la rjes su brtse ba gshegs ba ju 
BO_K06_D0038_H0039:430b-6	de nas bcom ldan 'das kyis tshe dang ldan pa kun dga' bo la bka' stsal pa /	de nas joms ldan da kyis tshe dang ldan ba kun dga bo la bka stsal ba 
BO_K06_D0038_H0039:430b-7	der yang / kun dga' bo /	der yang kun dga bo 
BO_K06_D0038_H0039:430b-8	khyod dge slong ri'i kun dga' bo'i thad du song la 'du shes bcu bshad par gyis shig /	khyod dge slong ri kun dga bo thad du gro la du shes chu chad ba gyis shig 
BO_K06_D0038_H0039:430b-9	rnam par shes pa dang ldan pa'i gnas su smra bar gyis shig /	rnam ba shes ba dang ldan ba gnas su smra ba gyis shig 
