segmentnr	original	folio	stemmed
BO_NK066_(chu)001:6000	dga' ba bzhi bzhi ste bcu drug dang / de la nyi zla zung 'brel gyis mtshan so gnyis dang / zla ba'i thig le re re'ang ye shes lnga'i ro dang ldan pa'i phyir dpe byad brgyad cu rdzogs shing mngon shes drug kyang 'char ro //	600	dga ba bzhi bzhi ste chu drug dang de la nyi zla zung brel gyis mtshan so gnyis dang zla ba thig le re re ye shes lnga ro dang ldan ba phyir dpe byad brgyad cu rdzogs shing mngon shes drug kyang char ro 
BO_NK066_(chu)001:6001	de'i tshe rtog med yum gyi mkha' gsang ba'i 'og min du 'khyil ba las rtsa kha kha mu kha'i rtse nas bzlog pa'i thabs kyis ldog ste /	600	de tshe rtogs med yum gyi mkha gsang ba g min du khyil ba las rtsa kha kha mu kha rtse nas bzlog ba thabs kyis ldog ste 
BO_NK066_(chu)001:6002	'khor lo bzhir mas brtan gyi dga' ba bcu drug nyams su myong ba'o //	600	khor lo bzhir mas brtan gyi dga ba chu drug nyams su myong ba 
BO_NK066_(chu)001:6003	de'i dus na le lag las /	600	de dus na le lag las 
BO_NK066_(chu)001:6004	sa bcu rim gyis bgrod med rdzogs //	600	sa chu rim gyis bgrod med rdzogs 
BO_NK066_(chu)001:6005	kun tu 'od gsal pad+ma can yang rdzogs //	600	kun tu d gsal pad+ma can yang rdzogs 
BO_NK066_(chu)001:6006	yi ge 'khor lo tshogs chen thabs dang ldan //	600	yi ge khor lo tshogs chen thabs dang ldan 
BO_NK066_(chu)001:6007	zhes pas dga' ba bcu drug gi dga' ba'i dga' ba sogs bzhi ni tshogs lam /	600	zhes ba dga ba chu drug gi dga ba dga ba sogs bzhi ni tshogs lam 
BO_NK066_(chu)001:6008	mchog dag'i dga' ba ni sbyor lam /	600	mchog dag dga ba ni sbyor lam 
BO_NK066_(chu)001:6009	mchog dag'i mchog dga' ni mthong lam /	600	mchog dag mchog dga ni mthong lam 
BO_NK066_(chu)001:6010	de nas mchog dag'i dga' bral sogs dgu ni sgom lam sa dgu /	601	de nas mchog dag dga bral sogs dgu ni sgom lam sa dgu 
BO_NK066_(chu)001:6011	dga' ba bcu drug gi mtha'i lhan cig skyes dag'i lhan skyes dga' ba ni nyi zla byang chub kyi sems zung du 'brel ba'i brdas snang stong gi mthas ma bsgribs par gsal ba'i phyir bcu gcig kun tu 'od kyi sa'o //	601	dga ba chu drug gi mtha lhan cig skye dag lhan skye dga ba ni nyi zla byang chub kyi sems zung du brel ba brda snang stong gi mthas ma sgrib ba gsal ba phyir chu gcig kun tu d kyi sa 
BO_NK066_(chu)001:6012	de'i yon tan gyi thig les lus thams cad du khyab cing brtan pas 'khor ba'i skyon gyis ma gos pa'i phyir bcu gnyis pad+ma can gyi sa dang / rtog tshogs thams cad sku dang ye shes kyi dkyil 'khor du rang snang ba'i phyir bcu gsum pa yi ge 'khor lo'i sa rdzogs nas bden pa dbyer med blo'i spyod yul dang bral ba'i gnas lugs mngon du byas pa ni bde ba chen po'i dbang ste /	601	de yon tan gyi thig les lus thams cad du khyab cing brtan ba khor ba skyon gyis ma gos ba phyir chu gnyis pad+ma can gyi sa dang rtogs tshogs thams cad sku dang ye shes kyi dkyil khor du rang snang ba phyir chu gsum ba yi ge khor lo sa rdzogs nas bden ba dbyer med blo spyod yul dang bral ba gnas lugs mngon du byed ba ni bde ba chen po dbang ste 
BO_NK066_(chu)001:6013	thal rgyud las /	601	thal brgyud las 
BO_NK066_(chu)001:6014	rdo rje nyi ma thabs kyi rgya //	601	rdo rje nyi ma thabs kyi rgya 
BO_NK066_(chu)001:6015	phung sogs phyag rgya'i tshogs dang ldan //	601	phung sogs phyag rgya tshogs dang ldan 
BO_NK066_(chu)001:6016	de zla bsil byed shes rab ye shes kyi dngos //	601	de zla bsil byed shes rab ye shes kyi dngos 
BO_NK066_(chu)001:6017	yab yum gyi bde ba /	601	yab yum gyi bde ba 
BO_NK066_(chu)001:6018	dus gcig ro mnyam thig le che //	601	dus gcig ro mnyam thig le che 
BO_NK066_(chu)001:6019	sum cu rtsa gnyis mtshan rdzogs shing //	601	sum cu rtsa gnyis mtshan rdzogs shing 
BO_NK066_(chu)001:6020	zla ba'i ye shes lnga bcu drug /	602	zla ba ye shes lnga chu drug 
BO_NK066_(chu)001:6021	dpe byad la sogs dpag tu med //	602	dpe byad la sogs dpog tu med 
BO_NK066_(chu)001:6022	sems shes mngon par shes dang ldan //	602	sems shes mngon ba shes dang ldan 
BO_NK066_(chu)001:6023	sems lnga'i mtha' ma 'gro 'ong shes pas na /	602	sems lnga mtha ma gro ng shes ba na 
BO_NK066_(chu)001:6024	rdzu 'phrul shes //	602	rdzu phrul shes 
BO_NK066_(chu)001:6025	bye brag shes pa'i mngon /	602	bye brag shes ba mngon 
BO_NK066_(chu)001:6026	lhan cig skyes dag'i gnas nas log pa thim pa'i sgra //	602	lhan cig skye dag gnas nas log ba thim ba sgra 
BO_NK066_(chu)001:6027	mtha' gnyis ma gos pad+ma can //	602	mtha gnyis ma gos pad+ma can 
BO_NK066_(chu)001:6028	sprul pa'i gnas nas bkye ba yis //	602	sprul ba gnas nas gyed ba yis 
BO_NK066_(chu)001:6029	bzhi bcu lnga sogs mtha' yas kun //	602	bzhi chu lnga sogs mtha yas kun 
BO_NK066_(chu)001:6030	rang bzhin nyid nas rang gsal ba //	603	rang bzhin nyid nas rang gsal ba 
BO_NK066_(chu)001:6031	bcu gsum yi ge 'khor lor brjod //	603	chu gsum yi ge khor lor rjod 
BO_NK066_(chu)001:6032	ces so // de la bde ba chen po'i dbang zhes bya ste /	603	ces so de la bde ba chen po dbang zhes byed ste 
BO_NK066_(chu)001:6033	sngar gyi lhan skyes kyi bde ba'i ye shes 'dir rgyud la shin tu brtan byed kyi dbang yin pa'i phyir /	603	sngar gyi lhan skye kyi bde ba ye shes dir brgyud la shin tu brtan byed kyi dbang yin ba phyir 
BO_NK066_(chu)001:6034	nges 'byed las /	603	nges byed las 
BO_NK066_(chu)001:6035	gnyis med bde ba mtha' bral ba //	603	gnyis med bde ba mtha bral ba 
BO_NK066_(chu)001:6036	grub dang bde ba gcig pas bde //	603	grub dang bde ba gcig ba bde 
BO_NK066_(chu)001:6037	ngo bo 'gyur med brtan par brjod //	603	ngo bo gyur med brtan ba rjod 
BO_NK066_(chu)001:6038	ces so // de bskur dus phyi ni sa bcu mthar phyin pa'i dus dang / nang ni mthur du rgyu ba sa rlung gi dus su ste /	603	ces so de skur dus phyi ni sa chu mthar phyin ba dus dang nang ni mthur du rgyu ba sa rlung gi dus su ste 
